match_id;game_in_series;teamA;teamB;teamA_win;A_GP;A_W;A_L;A_AGT;A_K;A_D;A_KD;A_CKPM;A_GPR;A_GSPD;A_EGR;A_MLR;A_GD15;A_FB%;A_FT%;A_F3T%;A_PPG;A_HLD%;A_GRB%;A_FD%;A_DRG%;A_ELD%;A_FBN%;A_BN%;A_LNE%;A_JNG%;A_WPM;A_CWPM;A_WCPM;B_GP;B_W;B_L;B_AGT;B_K;B_D;B_KD;B_CKPM;B_GPR;B_GSPD;B_EGR;B_MLR;B_GD15;B_FB%;B_FT%;B_F3T%;B_PPG;B_HLD%;B_GRB%;B_FD%;B_DRG%;B_ELD%;B_FBN%;B_BN%;B_LNE%;B_JNG%;B_WPM;B_CWPM;B_WCPM;tournament;year;month;day
49;2;43;14;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;25
50;1;29;56;1;6.0;3.0;3.0;35.8;89.0;88.0;1.01;0.82;-0.46;22;40.0;10.0;-556.0;8;26;5;3.3;3;27;3;19;0;21;14;7;37;3.47;1.32;1.5;6.0;3.0;3.0;36.8;96.0;98.0;0.98;0.88;0.59;51;58.1;-8.1;572.0;24;31;26;4.7;26;17;25;38;-1;24;32;22;61;3.56;1.31;1.8;7;2025;2;9
51;1;55;12;1;6.0;3.0;3.0;36.8;96.0;98.0;0.98;0.88;0.59;58;58.1;-8.1;572.0;28;26;29;4.7;29;19;26;38;-1;28;35;25;63;3.56;1.31;1.8;5.0;3.0;2.0;29.9;66.0;43.0;1.53;0.73;0.8;68;63.6;-3.6;939.0;3;36;29;4.2;30;36;30;34;-1;21;32;18;42;2.98;1.13;1.32;7;2025;2;9
51;2;55;12;1;6.0;3.0;3.0;36.8;96.0;98.0;0.98;0.88;0.59;58;58.1;-8.1;572.0;28;26;29;4.7;29;19;26;38;-1;28;35;25;63;3.56;1.31;1.8;5.0;3.0;2.0;29.9;66.0;43.0;1.53;0.73;0.8;68;63.6;-3.6;939.0;3;36;29;4.2;30;36;30;34;-1;21;32;18;42;2.98;1.13;1.32;7;2025;2;9
51;3;55;12;0;6.0;3.0;3.0;36.8;96.0;98.0;0.98;0.88;0.59;58;58.1;-8.1;572.0;28;26;29;4.7;29;19;26;38;-1;28;35;25;63;3.56;1.31;1.8;5.0;3.0;2.0;29.9;66.0;43.0;1.53;0.73;0.8;68;63.6;-3.6;939.0;3;36;29;4.2;30;36;30;34;-1;21;32;18;42;2.98;1.13;1.32;7;2025;2;9
52;1;39;30;1;5.0;3.0;2.0;36.4;93.0;75.0;1.24;0.92;0.37;4;63.6;-3.6;626.0;23;22;15;4.6;14;19;21;41;3;15;13;19;40;2.95;1.1;1.48;6.0;3.0;3.0;35.8;89.0;88.0;1.01;0.82;-0.46;21;40.0;10.0;-556.0;8;31;5;3.3;2;25;3;18;0;17;13;4;37;3.47;1.32;1.5;7;2025;2;9
52;2;39;30;0;5.0;3.0;2.0;36.4;93.0;75.0;1.24;0.92;0.37;4;63.6;-3.6;626.0;23;22;15;4.6;14;19;21;41;3;15;13;19;40;2.95;1.1;1.48;6.0;3.0;3.0;35.8;89.0;88.0;1.01;0.82;-0.46;21;40.0;10.0;-556.0;8;31;5;3.3;2;25;3;18;0;17;13;4;37;3.47;1.32;1.5;7;2025;2;9
52;3;39;30;0;5.0;3.0;2.0;36.4;93.0;75.0;1.24;0.92;0.37;4;63.6;-3.6;626.0;23;22;15;4.6;14;19;21;41;3;15;13;19;40;2.95;1.1;1.48;6.0;3.0;3.0;35.8;89.0;88.0;1.01;0.82;-0.46;21;40.0;10.0;-556.0;8;31;5;3.3;2;25;3;18;0;17;13;4;37;3.47;1.32;1.5;7;2025;2;9
53;1;31;24;0;3.0;2.0;1.0;28.6;44.0;40.0;1.1;0.98;0.12;51;55.5;11.2;-225.0;28;26;29;3.3;29;25;1;36;-1;28;1;18;32;3.88;1.59;1.36;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;2;2
54;1;55;31;1;3.0;2.0;1.0;34.6;47.0;36.0;1.31;0.8;1.33;86;69.8;-3.1;1025.0;1;26;1;4.0;1;30;26;43;-1;28;33;32;67;3.67;1.4;1.67;3.0;2.0;1.0;28.6;44.0;40.0;1.1;0.98;0.12;46;55.5;11.2;-225.0;24;31;26;3.3;26;23;1;36;-1;24;1;13;32;3.88;1.59;1.36;7;2025;2;2
54;2;55;31;0;3.0;2.0;1.0;34.6;47.0;36.0;1.31;0.8;1.33;86;69.8;-3.1;1025.0;1;26;1;4.0;1;30;26;43;-1;28;33;32;67;3.67;1.4;1.67;3.0;2.0;1.0;28.6;44.0;40.0;1.1;0.98;0.12;46;55.5;11.2;-225.0;24;31;26;3.3;26;23;1;36;-1;24;1;13;32;3.88;1.59;1.36;7;2025;2;2
54;3;55;31;0;3.0;2.0;1.0;34.6;47.0;36.0;1.31;0.8;1.33;86;69.8;-3.1;1025.0;1;26;1;4.0;1;30;26;43;-1;28;33;32;67;3.67;1.4;1.67;3.0;2.0;1.0;28.6;44.0;40.0;1.1;0.98;0.12;46;55.5;11.2;-225.0;24;31;26;3.3;26;23;1;36;-1;24;1;13;32;3.88;1.59;1.36;7;2025;2;2
55;1;23;39;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;2.0;2.0;0.0;34.4;39.0;24.0;1.63;0.92;1.93;56;78.8;21.2;2277.0;1;1;1;8.0;1;32;16;47;-1;1;1;29;80;3.03;1.09;1.61;7;2025;2;2
55;2;23;39;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;2.0;2.0;0.0;34.4;39.0;24.0;1.63;0.92;1.93;56;78.8;21.2;2277.0;1;1;1;8.0;1;32;16;47;-1;1;1;29;80;3.03;1.09;1.61;7;2025;2;2
55;3;23;39;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;2.0;2.0;0.0;34.4;39.0;24.0;1.63;0.92;1.93;56;78.8;21.2;2277.0;1;1;1;8.0;1;32;16;47;-1;1;1;29;80;3.03;1.09;1.61;7;2025;2;2
56;1;12;12;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;3.0;1.0;2.0;30.4;31.0;33.0;0.94;0.7;-0.31;24;48.5;-15.1;111.0;8;31;26;4.3;26;28;25;11;-1;10;26;8;13;2.88;1.08;1.18;7;2025;2;1
56;2;12;12;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;3.0;1.0;2.0;30.4;31.0;33.0;0.94;0.7;-0.31;24;48.5;-15.1;111.0;8;31;26;4.3;26;28;25;11;-1;10;26;8;13;2.88;1.08;1.18;7;2025;2;1
58;1;29;54;1;3.0;1.0;2.0;34.6;36.0;48.0;0.75;0.8;-1.33;35;30.2;3.1;-1025.0;0;11;0;2.3;0;8;9;6;-1;10;4;12;12;3.44;1.35;1.54;3.0;1.0;2.0;28.6;40.0;44.0;0.91;0.98;-0.12;0;44.5;-11.2;225.0;8;11;12;2.3;7;12;0;10;-1;0;0;23;39;2.77;1.08;1.7;7;2025;2;1
58;2;29;54;1;3.0;1.0;2.0;34.6;36.0;48.0;0.75;0.8;-1.33;35;30.2;3.1;-1025.0;0;11;0;2.3;0;8;9;6;-1;10;4;12;12;3.44;1.35;1.54;3.0;1.0;2.0;28.6;40.0;44.0;0.91;0.98;-0.12;0;44.5;-11.2;225.0;8;11;12;2.3;7;12;0;10;-1;0;0;23;39;2.77;1.08;1.7;7;2025;2;1
58;3;29;54;0;3.0;1.0;2.0;34.6;36.0;48.0;0.75;0.8;-1.33;35;30.2;3.1;-1025.0;0;11;0;2.3;0;8;9;6;-1;10;4;12;12;3.44;1.35;1.54;3.0;1.0;2.0;28.6;40.0;44.0;0.91;0.98;-0.12;0;44.5;-11.2;225.0;8;11;12;2.3;7;12;0;10;-1;0;0;23;39;2.77;1.08;1.7;7;2025;2;1
59;1;39;13;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;26
59;2;39;13;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;26
60;1;23;12;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;26
60;2;23;12;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;26
60;3;23;12;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;26
61;1;53;31;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;25
61;2;53;31;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;25
61;3;53;31;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;25
62;1;29;56;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;25
62;2;29;56;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;25
62;3;29;56;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;7;2025;1;25
63;1;38;32;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;14.0;11.0;3.0;33.1;242.0;143.0;1.69;0.83;1.44;58;67.4;11.1;1249.0;16;33;27;4.4;19;24;20;41;1;17;29;32;66;3.77;1.38;1.69;1;2025;2;16
63;2;38;32;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;14.0;11.0;3.0;33.1;242.0;143.0;1.69;0.83;1.44;58;67.4;11.1;1249.0;16;33;27;4.4;19;24;20;41;1;17;29;32;66;3.77;1.38;1.69;1;2025;2;16
63;3;38;32;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;14.0;11.0;3.0;33.1;242.0;143.0;1.69;0.83;1.44;58;67.4;11.1;1249.0;16;33;27;4.4;19;24;20;41;1;17;29;32;66;3.77;1.38;1.69;1;2025;2;16
64;1;3;5;1;15.0;10.0;5.0;33.5;212.0;169.0;1.25;0.76;0.66;98;57.7;9.0;749.0;12;26;34;5.3;26;27;9;25;-1;15;26;26;52;3.45;1.35;1.54;13.0;1.0;12.0;30.9;111.0;252.0;0.44;0.9;-1.67;8;28.6;-20.9;-1583.0;9;8;4;3.6;6;10;9;4;-1;6;9;5;21;3.14;1.22;1.31;1;2025;2;16
64;2;3;5;1;15.0;10.0;5.0;33.5;212.0;169.0;1.25;0.76;0.66;98;57.7;9.0;749.0;12;26;34;5.3;26;27;9;25;-1;15;26;26;52;3.45;1.35;1.54;13.0;1.0;12.0;30.9;111.0;252.0;0.44;0.9;-1.67;8;28.6;-20.9;-1583.0;9;8;4;3.6;6;10;9;4;-1;6;9;5;21;3.14;1.22;1.31;1;2025;2;16
65;1;48;19;1;13.0;8.0;5.0;35.4;201.0;187.0;1.07;0.84;0.35;28;53.3;8.2;15.0;29;23;19;4.0;21;24;23;30;0;6;8;24;53;3.45;1.45;1.57;14.0;8.0;6.0;32.2;197.0;171.0;1.15;0.82;-0.06;71;50.3;6.8;-55.0;12;25;21;4.1;14;6;32;37;0;19;23;22;57;3.5;1.33;1.4;1;2025;2;15
65;2;48;19;1;13.0;8.0;5.0;35.4;201.0;187.0;1.07;0.84;0.35;28;53.3;8.2;15.0;29;23;19;4.0;21;24;23;30;0;6;8;24;53;3.45;1.45;1.57;14.0;8.0;6.0;32.2;197.0;171.0;1.15;0.82;-0.06;71;50.3;6.8;-55.0;12;25;21;4.1;14;6;32;37;0;19;23;22;57;3.5;1.33;1.4;1;2025;2;15
66;1;7;16;0;14.0;3.0;11.0;32.3;180.0;240.0;0.75;0.93;-0.8;34;47.5;-26.1;-262.0;10;3;12;3.7;12;7;25;11;1;12;10;18;26;2.99;1.31;1.51;13.0;3.0;10.0;30.5;153.0;217.0;0.71;0.93;-1.09;45;36.8;-13.7;-1051.0;21;4;11;3.2;16;18;9;13;-1;9;10;6;4;3.09;1.36;1.27;1;2025;2;15
66;2;7;16;0;14.0;3.0;11.0;32.3;180.0;240.0;0.75;0.93;-0.8;34;47.5;-26.1;-262.0;10;3;12;3.7;12;7;25;11;1;12;10;18;26;2.99;1.31;1.51;13.0;3.0;10.0;30.5;153.0;217.0;0.71;0.93;-1.09;45;36.8;-13.7;-1051.0;21;4;11;3.2;16;18;9;13;-1;9;10;6;4;3.09;1.36;1.27;1;2025;2;15
67;1;3;38;1;12.0;8.0;4.0;32.3;167.0;126.0;1.33;0.75;1.0;106;59.8;6.8;1108.0;13;30;39;5.8;29;23;9;25;-1;10;27;27;59;3.41;1.33;1.51;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;1;2025;2;14
67;2;3;38;1;12.0;8.0;4.0;32.3;167.0;126.0;1.33;0.75;1.0;106;59.8;6.8;1108.0;13;30;39;5.8;29;23;9;25;-1;10;27;27;59;3.41;1.33;1.51;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;1;2025;2;14
67;3;3;38;0;12.0;8.0;4.0;32.3;167.0;126.0;1.33;0.75;1.0;106;59.8;6.8;1108.0;13;30;39;5.8;29;23;9;25;-1;10;27;27;59;3.41;1.33;1.51;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;1;2025;2;14
69;1;4;32;0;11.0;1.0;10.0;31.7;99.0;216.0;0.46;0.9;-1.55;49;30.3;-21.2;-1527.0;10;8;6;3.9;7;17;11;9;-1;8;12;10;19;3.11;1.19;1.3;12.0;9.0;3.0;34.2;206.0;131.0;1.57;0.82;1.31;103;65.3;9.7;1142.0;16;31;26;4.3;20;18;16;37;1;17;27;29;67;3.8;1.4;1.74;1;2025;2;14
69;2;4;32;0;11.0;1.0;10.0;31.7;99.0;216.0;0.46;0.9;-1.55;49;30.3;-21.2;-1527.0;10;8;6;3.9;7;17;11;9;-1;8;12;10;19;3.11;1.19;1.3;12.0;9.0;3.0;34.2;206.0;131.0;1.57;0.82;1.31;103;65.3;9.7;1142.0;16;31;26;4.3;20;18;16;37;1;17;27;29;67;3.8;1.4;1.74;1;2025;2;14
70;1;18;9;1;12.0;6.0;6.0;31.8;163.0;146.0;1.12;0.81;-0.12;77;47.9;2.1;-163.0;13;18;16;3.5;19;6;31;34;0;26;28;25;56;3.44;1.33;1.4;12.0;3.0;9.0;31.9;155.0;206.0;0.75;0.94;-0.88;32;49.6;-24.6;-207.0;8;5;12;3.3;7;5;28;13;-1;10;8;12;28;3.0;1.31;1.47;1;2025;2;13
70;2;18;9;1;12.0;6.0;6.0;31.8;163.0;146.0;1.12;0.81;-0.12;77;47.9;2.1;-163.0;13;18;16;3.5;19;6;31;34;0;26;28;25;56;3.44;1.33;1.4;12.0;3.0;9.0;31.9;155.0;206.0;0.75;0.94;-0.88;32;49.6;-24.6;-207.0;8;5;12;3.3;7;5;28;13;-1;10;8;12;28;3.0;1.31;1.47;1;2025;2;13
71;1;15;49;0;11.0;3.0;8.0;29.0;124.0;179.0;0.69;0.95;-1.43;8;32.8;-5.6;-1498.0;19;35;11;2.5;17;17;11;13;-1;8;13;9;4;3.09;1.36;1.22;11.0;6.0;5.0;34.7;163.0;158.0;1.03;0.84;0.48;31;55.5;-0.9;274.0;30;29;18;4.0;24;26;18;30;0;3;5;19;40;3.47;1.46;1.56;1;2025;2;13
71;2;15;49;0;11.0;3.0;8.0;29.0;124.0;179.0;0.69;0.95;-1.43;8;32.8;-5.6;-1498.0;19;35;11;2.5;17;17;11;13;-1;8;13;9;4;3.09;1.36;1.22;11.0;6.0;5.0;34.7;163.0;158.0;1.03;0.84;0.48;31;55.5;-0.9;274.0;30;29;18;4.0;24;26;18;30;0;3;5;19;40;3.47;1.46;1.56;1;2025;2;13
72;1;38;19;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;9.0;5.0;4.0;32.2;127.0;100.0;1.27;0.78;0.22;86;53.5;2.1;361.0;13;31;17;3.6;18;11;33;37;0;24;26;23;59;3.48;1.36;1.4;1;2025;2;9
72;2;38;19;1;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;9.0;5.0;4.0;32.2;127.0;100.0;1.27;0.78;0.22;86;53.5;2.1;361.0;13;31;17;3.6;18;11;33;37;0;24;26;23;59;3.48;1.36;1.4;1;2025;2;9
72;3;38;19;0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1.0;-1;-1.0;-1.0;-1.0;-1;-1;-1;-1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1.0;-1.0;-1.0;9.0;5.0;4.0;32.2;127.0;100.0;1.27;0.78;0.22;86;53.5;2.1;361.0;13;31;17;3.6;18;11;33;37;0;24;26;23;59;3.48;1.36;1.4;1;2025;2;9
73;1;4;16;0;9.0;1.0;8.0;31.7;83.0;169.0;0.49;0.88;-1.7;9;27.6;-16.5;-1858.0;8;6;8;4.0;5;19;9;10;-1;10;18;7;16;3.11;1.12;1.28;9.0;1.0;8.0;28.4;77.0;163.0;0.47;0.94;-1.98;14;27.3;-16.2;-1840.0;18;0;2;2.3;11;13;10;3;-1;2;2;3;1;3.05;1.37;1.2;1;2025;2;9
73;2;4;16;0;9.0;1.0;8.0;31.7;83.0;169.0;0.49;0.88;-1.7;9;27.6;-16.5;-1858.0;8;6;8;4.0;5;19;9;10;-1;10;18;7;16;3.11;1.12;1.28;9.0;1.0;8.0;28.4;77.0;163.0;0.47;0.94;-1.98;14;27.3;-16.2;-1840.0;18;0;2;2.3;11;13;10;3;-1;2;2;3;1;3.05;1.37;1.2;1;2025;2;9
74;1;32;9;1;9.0;7.0;2.0;34.7;155.0;92.0;1.68;0.79;1.18;110;66.0;11.8;1233.0;15;20;24;4.6;16;17;19;38;1;18;32;32;66;3.9;1.43;1.81;9.0;2.0;7.0;31.6;116.0;155.0;0.75;0.95;-0.59;27;53.8;-31.6;14.0;8;7;17;4.0;11;4;29;14;-1;10;8;15;34;2.94;1.33;1.49;1;2025;2;8
74;2;32;9;1;9.0;7.0;2.0;34.7;155.0;92.0;1.68;0.79;1.18;110;66.0;11.8;1233.0;15;20;24;4.6;16;17;19;38;1;18;32;32;66;3.9;1.43;1.81;9.0;2.0;7.0;31.6;116.0;155.0;0.75;0.95;-0.59;27;53.8;-31.6;14.0;8;7;17;4.0;11;4;29;14;-1;10;8;15;34;2.94;1.33;1.49;1;2025;2;8
74;3;32;9;0;9.0;7.0;2.0;34.7;155.0;92.0;1.68;0.79;1.18;110;66.0;11.8;1233.0;15;20;24;4.6;16;17;19;38;1;18;32;32;66;3.9;1.43;1.81;9.0;2.0;7.0;31.6;116.0;155.0;0.75;0.95;-0.59;27;53.8;-31.6;14.0;8;7;17;4.0;11;4;29;14;-1;10;8;15;34;2.94;1.33;1.49;1;2025;2;8
75;1;3;49;1;9.0;7.0;2.0;30.9;132.0;84.0;1.57;0.77;1.38;107;63.8;13.9;1232.0;20;34;1;6.0;33;28;16;31;-1;5;11;30;64;3.35;1.27;1.41;8.0;4.0;4.0;34.1;121.0;123.0;0.98;0.9;0.69;29;56.7;-6.7;652.0;28;28;21;4.6;23;25;11;28;0;7;7;19;44;3.4;1.47;1.5;1;2025;2;8
75;2;3;49;0;9.0;7.0;2.0;30.9;132.0;84.0;1.57;0.77;1.38;107;63.8;13.9;1232.0;20;34;1;6.0;33;28;16;31;-1;5;11;30;64;3.35;1.27;1.41;8.0;4.0;4.0;34.1;121.0;123.0;0.98;0.9;0.69;29;56.7;-6.7;652.0;28;28;21;4.6;23;25;11;28;0;7;7;19;44;3.4;1.47;1.5;1;2025;2;8
75;3;3;49;0;9.0;7.0;2.0;30.9;132.0;84.0;1.57;0.77;1.38;107;63.8;13.9;1232.0;20;34;1;6.0;33;28;16;31;-1;5;11;30;64;3.35;1.27;1.41;8.0;4.0;4.0;34.1;121.0;123.0;0.98;0.9;0.69;29;56.7;-6.7;652.0;28;28;21;4.6;23;25;11;28;0;7;7;19;44;3.4;1.47;1.5;1;2025;2;8
76;1;4;19;0;7.0;1.0;6.0;32.7;73.0;130.0;0.56;0.89;-1.44;44;30.7;-16.4;-1272.0;6;9;12;4.9;8;19;15;15;-1;17;22;7;18;3.24;1.2;1.29;7.0;3.0;4.0;33.4;88.0;90.0;0.98;0.76;-0.4;70;44.9;-2.1;-652.0;12;25;10;3.3;10;9;32;28;0;25;24;20;52;3.51;1.38;1.53;1;2025;2;7
