"tournament","date","Team","GP","W","L","AGT","K","D","KD","CKPM","GPR","GSPD","EGR","MLR","GD15","FB%","FT%","F3T%","PPG","HLD%","GRB%","FD%","DRG%","ELD%","FBN%","BN%","LNE%","JNG%","WPM","CWPM","WCPM"
"LCK 2025 Rounds 3-5","2025-08-03","BNK FEARX",9,5,4,33.1,149,156,0.96,1.02,-0.41,"-1.0%",38.5,17.1,-776,"56%","33%","33%",2.8,"22%","52%","56%","59%","0%","33%","44%","50.1%","49.5%",3.67,1.42,1.67
"LCK 2025 Rounds 3-5","2025-08-03","DN Freecs",8,1,7,34.5,88,140,0.63,0.83,0,"-5.3%",52.7,-40.2,182,"50%","63%","63%",4.6,"63%","63%","38%","37%","100%","13%","10%","48.7%","48.4%",3.49,1.39,1.44
"LCK 2025 Rounds 3-5","2025-08-03","Dplus KIA",10,7,3,36.4,153,128,1.2,0.77,0.66,"5.0%",58.6,11.4,553,"30%","60%","70%",3.5,"40%","17%","40%","51%","33%","70%","57%","50.9%","53.2%",3.33,1.29,1.63
"LCK 2025 Rounds 3-5","2025-08-03","DRX",12,6,6,36.6,182,182,1,0.83,0,"1.6%",49.5,0.5,68,"75%","25%","42%",1.8,"67%","72%","58%","47%","50%","83%","76%","49.8%","49.1%",3.38,1.27,1.63
"LCK 2025 Rounds 3-5","2025-08-03","Gen.G",9,7,2,32,166,120,1.38,0.99,0.53,"5.3%",51.8,26,452,"78%","33%","44%",4.9,"33%","52%","44%","56%",,"44%","56%","51.6%","51.1%",3.49,1.19,1.62
"LCK 2025 Rounds 3-5","2025-08-03","Hanwha Life Esports",8,4,4,32.8,137,119,1.15,0.98,0.25,"3.5%",57,-7,538,"38%","63%","63%",3.5,"63%","33%","63%","56%",,"75%","70%","50.6%","51.7%",3.69,1.38,1.65
"LCK 2025 Rounds 3-5","2025-08-03","KT Rolster",8,2,6,32.3,115,146,0.79,1.01,-0.81,"-6.6%",32.2,-7.2,-1073,"25%","25%","25%",3.3,"13%","67%","38%","34%",,"25%","38%","48.4%","46.9%",3.51,1.34,1.49
"LCK 2025 Rounds 3-5","2025-08-03","Nongshim RedForce",8,0,8,30.2,74,179,0.41,1.05,-1.48,"-8.5%",36.6,-36.6,-1171,"38%","38%","25%",2.6,"38%","52%","25%","24%",,"13%","22%","48.6%","45.3%",3.5,1.37,1.26
"LCK 2025 Rounds 3-5","2025-08-03","OKSavingsBank BRION",10,6,4,34.4,174,129,1.35,0.88,-0.09,"-0.1%",51.4,8.6,-57,"40%","80%","50%",2.4,"60%","47%","60%","58%",,"30%","46%","50.2%","50.7%",3.48,1.34,1.68
"LCK 2025 Rounds 3-5","2025-08-03","T1",9,8,1,30.1,169,97,1.74,0.98,1.29,"5.1%",69.7,19.2,1065,"67%","89%","89%",4.6,"100%","46%","78%","72%",,"56%","63%","50.6%","54.4%",3.64,1.36,1.4
"LCK 2025 Rounds 3-5","2025-08-03","unknown team",1,0,1,35.8,5,16,0.31,0.59,-2.34,"-17.0%",37.9,-37.9,-248,"0%","0%","0%",3,"0%","33%","0%","20%",,"0%","0%","50.4%","39.1%",3.3,1.42,1.48
"LCK 2025 Rounds 3-5","2025-08-06","BNK FEARX",11,7,4,33.7,185,179,1.03,0.98,-0.27,"-0.6%",41.5,22.1,-354,"55%","45%","27%",3.5,"27%","55%","45%","56%","0%","45%","50%","50.1%","50.0%",3.72,1.42,1.71
"LCK 2025 Rounds 3-5","2025-08-06","DN Freecs",8,1,7,34.5,88,140,0.63,0.83,0,"-5.3%",52.7,-40.2,182,"50%","63%","63%",4.6,"63%","63%","38%","37%","100%","13%","10%","48.7%","48.4%",3.49,1.39,1.44
"LCK 2025 Rounds 3-5","2025-08-06","Dplus KIA",10,7,3,36.4,153,128,1.2,0.77,0.66,"5.0%",58.6,11.4,553,"30%","60%","70%",3.5,"40%","17%","40%","51%","33%","70%","57%","50.9%","53.2%",3.33,1.29,1.63
"LCK 2025 Rounds 3-5","2025-08-06","DRX",12,6,6,36.6,182,182,1,0.83,0,"1.6%",49.5,0.5,68,"75%","25%","42%",1.8,"67%","72%","58%","47%","50%","83%","76%","49.8%","49.1%",3.38,1.27,1.63
"LCK 2025 Rounds 3-5","2025-08-06","Gen.G",9,7,2,32,166,120,1.38,0.99,0.53,"5.3%",51.8,26,452,"78%","33%","44%",4.9,"33%","52%","44%","56%",,"44%","56%","51.6%","51.1%",3.49,1.19,1.62
"LCK 2025 Rounds 3-5","2025-08-06","Hanwha Life Esports",10,6,4,33,177,146,1.21,0.98,0.14,"2.6%",52.9,7.1,221,"30%","60%","60%",3.7,"50%","47%","70%","57%",,"70%","69%","50.7%","51.8%",3.71,1.38,1.72
"LCK 2025 Rounds 3-5","2025-08-06","KT Rolster",8,2,6,32.3,115,146,0.79,1.01,-0.81,"-6.6%",32.2,-7.2,-1073,"25%","25%","25%",3.3,"13%","67%","38%","34%",,"25%","38%","48.4%","46.9%",3.51,1.34,1.49
"LCK 2025 Rounds 3-5","2025-08-06","Nongshim RedForce",10,0,10,30.8,101,219,0.46,1.04,-1.09,"-6.7%",42,-42,-727,"50%","40%","30%",3.3,"50%","41%","20%","28%",,"20%","25%","48.6%","45.8%",3.58,1.41,1.37
"LCK 2025 Rounds 3-5","2025-08-06","OKSavingsBank BRION",12,6,6,34.7,197,165,1.19,0.87,-0.13,"-0.3%",50.4,-0.4,-305,"42%","67%","58%",2.3,"58%","44%","67%","57%",,"25%","44%","50.1%","50.3%",3.52,1.34,1.69
"LCK 2025 Rounds 3-5","2025-08-06","T1",9,8,1,30.1,169,97,1.74,0.98,1.29,"5.1%",69.7,19.2,1065,"67%","89%","89%",4.6,"100%","46%","78%","72%",,"56%","63%","50.6%","54.4%",3.64,1.36,1.4
"LCK 2025 Rounds 3-5","2025-08-06","unknown team",1,0,1,35.8,5,16,0.31,0.59,-2.34,"-17.0%",37.9,-37.9,-248,"0%","0%","0%",3,"0%","33%","0%","20%",,"0%","0%","50.4%","39.1%",3.3,1.42,1.48
"LCK 2025 Rounds 3-5","2025-08-07","BNK FEARX",11,7,4,33.7,185,179,1.03,0.98,-0.27,"-0.6%",41.5,22.1,-354,"55%","45%","27%",3.5,"27%","55%","45%","56%","0%","45%","50%","50.1%","50.0%",3.72,1.42,1.71
"LCK 2025 Rounds 3-5","2025-08-07","DN Freecs",11,3,8,34.2,131,176,0.74,0.82,0.1,"-2.1%",50.4,-23.1,228,"55%","55%","55%",3.8,"45%","52%","27%","39%","100%","18%","20%","49.5%","48.5%",3.45,1.36,1.49
"LCK 2025 Rounds 3-5","2025-08-07","Dplus KIA",10,7,3,36.4,153,128,1.2,0.77,0.66,"5.0%",58.6,11.4,553,"30%","60%","70%",3.5,"40%","17%","40%","51%","33%","70%","57%","50.9%","53.2%",3.33,1.29,1.63
"LCK 2025 Rounds 3-5","2025-08-07","DRX",15,7,8,35.9,218,225,0.97,0.82,-0.07,"-0.0%",50.7,-4,-16,"67%","33%","47%",1.9,"73%","73%","67%","49%","50%","80%","73%","49.5%","49.5%",3.34,1.25,1.59
"LCK 2025 Rounds 3-5","2025-08-07","Gen.G",12,9,3,31.4,213,154,1.38,0.97,0.48,"5.7%",53.7,21.3,719,"58%","42%","50%",4.4,"42%","53%","33%","56%",,"50%","58%","51.4%","51.4%",3.48,1.18,1.62
"LCK 2025 Rounds 3-5","2025-08-07","Hanwha Life Esports",10,6,4,33,177,146,1.21,0.98,0.14,"2.6%",52.9,7.1,221,"30%","60%","60%",3.7,"50%","47%","70%","57%",,"70%","69%","50.7%","51.8%",3.71,1.38,1.72
"LCK 2025 Rounds 3-5","2025-08-07","KT Rolster",8,2,6,32.3,115,146,0.79,1.01,-0.81,"-6.6%",32.2,-7.2,-1073,"25%","25%","25%",3.3,"13%","67%","38%","34%",,"25%","38%","48.4%","46.9%",3.51,1.34,1.49
"LCK 2025 Rounds 3-5","2025-08-07","Nongshim RedForce",10,0,10,30.8,101,219,0.46,1.04,-1.09,"-6.7%",42,-42,-727,"50%","40%","30%",3.3,"50%","41%","20%","28%",,"20%","25%","48.6%","45.8%",3.58,1.41,1.37
"LCK 2025 Rounds 3-5","2025-08-07","OKSavingsBank BRION",12,6,6,34.7,197,165,1.19,0.87,-0.13,"-0.3%",50.4,-0.4,-305,"42%","67%","58%",2.3,"58%","44%","67%","57%",,"25%","44%","50.1%","50.3%",3.52,1.34,1.69
"LCK 2025 Rounds 3-5","2025-08-07","T1",12,9,3,29.9,203,144,1.41,0.97,0.9,"2.0%",62.4,12.6,418,"75%","75%","75%",4.3,"83%","45%","83%","66%",,"50%","55%","50.1%","52.7%",3.65,1.36,1.45
"LCK 2025 Rounds 3-5","2025-08-07","unknown team",1,0,1,35.8,5,16,0.31,0.59,-2.34,"-17.0%",37.9,-37.9,-248,"0%","0%","0%",3,"0%","33%","0%","20%",,"0%","0%","50.4%","39.1%",3.3,1.42,1.48
"LCK 2025 Rounds 3-5","2025-08-08","BNK FEARX",13,9,4,33.7,222,199,1.12,0.96,-0.28,"-0.7%",38.7,30.6,-501,"54%","46%","31%",3.7,"23%","51%","46%","57%","0%","54%","53%","50.1%","49.2%",3.71,1.4,1.73
"LCK 2025 Rounds 3-5","2025-08-08","DN Freecs",11,3,8,34.2,131,176,0.74,0.82,0.1,"-2.1%",50.4,-23.1,228,"55%","55%","55%",3.8,"45%","52%","27%","39%","100%","18%","20%","49.5%","48.5%",3.45,1.36,1.49
"LCK 2025 Rounds 3-5","2025-08-08","Dplus KIA",12,7,5,36,173,165,1.05,0.78,0.6,"4.4%",61.7,-3.3,679,"33%","58%","67%",3.9,"50%","25%","42%","48%","33%","58%","53%","50.8%","53.5%",3.36,1.3,1.62
"LCK 2025 Rounds 3-5","2025-08-08","DRX",15,7,8,35.9,218,225,0.97,0.82,-0.07,"-0.0%",50.7,-4,-16,"67%","33%","47%",1.9,"73%","73%","67%","49%","50%","80%","73%","49.5%","49.5%",3.34,1.25,1.59
"LCK 2025 Rounds 3-5","2025-08-08","Gen.G",12,9,3,31.4,213,154,1.38,0.97,0.48,"5.7%",53.7,21.3,719,"58%","42%","50%",4.4,"42%","53%","33%","56%",,"50%","58%","51.4%","51.4%",3.48,1.18,1.62
"LCK 2025 Rounds 3-5","2025-08-08","Hanwha Life Esports",12,8,4,33,221,171,1.29,0.99,0.25,"5.2%",49,17.6,70,"25%","67%","58%",3.3,"50%","44%","58%","55%",,"75%","75%","50.9%","52.1%",3.69,1.4,1.76
"LCK 2025 Rounds 3-5","2025-08-08","KT Rolster",10,2,8,32.5,140,190,0.74,1.01,-0.81,"-8.8%",39.9,-19.9,-722,"40%","20%","30%",2.7,"20%","67%","50%","38%",,"20%","27%","48.4%","46.8%",3.52,1.38,1.47
"LCK 2025 Rounds 3-5","2025-08-08","Nongshim RedForce",10,0,10,30.8,101,219,0.46,1.04,-1.09,"-6.7%",42,-42,-727,"50%","40%","30%",3.3,"50%","41%","20%","28%",,"20%","25%","48.6%","45.8%",3.58,1.41,1.37
"LCK 2025 Rounds 3-5","2025-08-08","OKSavingsBank BRION",12,6,6,34.7,197,165,1.19,0.87,-0.13,"-0.3%",50.4,-0.4,-305,"42%","67%","58%",2.3,"58%","44%","67%","57%",,"25%","44%","50.1%","50.3%",3.52,1.34,1.69
"LCK 2025 Rounds 3-5","2025-08-08","T1",12,9,3,29.9,203,144,1.41,0.97,0.9,"2.0%",62.4,12.6,418,"75%","75%","75%",4.3,"83%","45%","83%","66%",,"50%","55%","50.1%","52.7%",3.65,1.36,1.45
"LCK 2025 Rounds 3-5","2025-08-08","unknown team",1,0,1,35.8,5,16,0.31,0.59,-2.34,"-17.0%",37.9,-37.9,-248,"0%","0%","0%",3,"0%","33%","0%","20%",,"0%","0%","50.4%","39.1%",3.3,1.42,1.48
"LCK 2025 Rounds 3-5","2025-08-09","BNK FEARX",13,9,4,33.7,222,199,1.12,0.96,-0.28,"-0.7%",38.7,30.6,-501,"54%","46%","31%",3.7,"23%","51%","46%","57%","0%","54%","53%","50.1%","49.2%",3.71,1.4,1.73
"LCK 2025 Rounds 3-5","2025-08-09","DN Freecs",11,3,8,34.2,131,176,0.74,0.82,0.1,"-2.1%",50.4,-23.1,228,"55%","55%","55%",3.8,"45%","52%","27%","39%","100%","18%","20%","49.5%","48.5%",3.45,1.36,1.49
"LCK 2025 Rounds 3-5","2025-08-09","Dplus KIA",12,7,5,36,173,165,1.05,0.78,0.6,"4.4%",61.7,-3.3,679,"33%","58%","67%",3.9,"50%","25%","42%","48%","33%","58%","53%","50.8%","53.5%",3.36,1.3,1.62
"LCK 2025 Rounds 3-5","2025-08-09","DRX",18,8,10,34.9,244,268,0.91,0.82,-0.2,"-1.0%",49,-4.5,-171,"61%","33%","44%",2,"67%","74%","67%","47%","50%","72%","71%","49.5%","49.0%",3.35,1.24,1.57
"LCK 2025 Rounds 3-5","2025-08-09","Gen.G",12,9,3,31.4,213,154,1.38,0.97,0.48,"5.7%",53.7,21.3,719,"58%","42%","50%",4.4,"42%","53%","33%","56%",,"50%","58%","51.4%","51.4%",3.48,1.18,1.62
"LCK 2025 Rounds 3-5","2025-08-09","Hanwha Life Esports",12,8,4,33,221,171,1.29,0.99,0.25,"5.2%",49,17.6,70,"25%","67%","58%",3.3,"50%","44%","58%","55%",,"75%","75%","50.9%","52.1%",3.69,1.4,1.76
"LCK 2025 Rounds 3-5","2025-08-09","KT Rolster",10,2,8,32.5,140,190,0.74,1.01,-0.81,"-8.8%",39.9,-19.9,-722,"40%","20%","30%",2.7,"20%","67%","50%","38%",,"20%","27%","48.4%","46.8%",3.52,1.38,1.47
"LCK 2025 Rounds 3-5","2025-08-09","Nongshim RedForce",12,0,12,30.3,113,264,0.43,1.04,-1.23,"-7.2%",38.3,-38.3,-886,"50%","33%","25%",3.3,"50%","45%","17%","24%",,"17%","21%","48.5%","46.2%",3.56,1.38,1.34
"LCK 2025 Rounds 3-5","2025-08-09","OKSavingsBank BRION",15,8,7,33.7,240,191,1.26,0.85,0.06,"1.0%",52.2,1.1,-55,"47%","67%","60%",2.5,"60%","40%","60%","59%",,"27%","44%","50.2%","50.9%",3.54,1.32,1.66
"LCK 2025 Rounds 3-5","2025-08-09","T1",14,11,3,29.6,248,156,1.59,0.98,1.05,"3.2%",65,13.6,598,"71%","79%","79%",4.7,"79%","44%","86%","70%",,"57%","62%","50.4%","52.6%",3.69,1.37,1.44
"LCK 2025 Rounds 3-5","2025-08-09","unknown team",1,0,1,35.8,5,16,0.31,0.59,-2.34,"-17.0%",37.9,-37.9,-248,"0%","0%","0%",3,"0%","33%","0%","20%",,"0%","0%","50.4%","39.1%",3.3,1.42,1.48
"LCK 2025 Rounds 3-5","2025-08-10","BNK FEARX",13,9,4,33.7,222,199,1.12,0.96,-0.28,"-0.7%",38.7,30.6,-501,"54%","46%","31%",3.7,"23%","51%","46%","57%","0%","54%","53%","50.1%","49.2%",3.71,1.4,1.73
"LCK 2025 Rounds 3-5","2025-08-10","DN Freecs",13,3,10,34.5,158,220,0.72,0.84,-0.06,"-3.1%",51.3,-28.2,281,"62%","46%","46%",3.8,"46%","54%","23%","37%","100%","15%","22%","49.5%","48.1%",3.38,1.35,1.52
"LCK 2025 Rounds 3-5","2025-08-10","Dplus KIA",14,9,5,36,216,192,1.13,0.81,0.64,"5.0%",59.1,5.2,501,"29%","64%","71%",4,"50%","26%","50%","52%","33%","64%","55%","50.8%","53.6%",3.44,1.33,1.62
"LCK 2025 Rounds 3-5","2025-08-10","DRX",18,8,10,34.9,244,268,0.91,0.82,-0.2,"-1.0%",49,-4.5,-171,"61%","33%","44%",2,"67%","74%","67%","47%","50%","72%","71%","49.5%","49.0%",3.35,1.24,1.57
"LCK 2025 Rounds 3-5","2025-08-10","Gen.G",14,11,3,31.3,243,167,1.46,0.94,0.75,"7.0%",56.3,22.3,882,"64%","50%","57%",4.6,"43%","60%","36%","59%",,"57%","64%","51.7%","52.5%",3.47,1.18,1.65
"LCK 2025 Rounds 3-5","2025-08-10","Hanwha Life Esports",12,8,4,33,221,171,1.29,0.99,0.25,"5.2%",49,17.6,70,"25%","67%","58%",3.3,"50%","44%","58%","55%",,"75%","75%","50.9%","52.1%",3.69,1.4,1.76
"LCK 2025 Rounds 3-5","2025-08-10","KT Rolster",12,2,10,32.3,153,220,0.7,0.96,-1.06,"-9.9%",37.9,-21.2,-911,"33%","17%","25%",2.4,"25%","56%","50%","36%",,"17%","23%","48.1%","45.8%",3.49,1.4,1.4
"LCK 2025 Rounds 3-5","2025-08-10","Nongshim RedForce",12,0,12,30.3,113,264,0.43,1.04,-1.23,"-7.2%",38.3,-38.3,-886,"50%","33%","25%",3.3,"50%","45%","17%","24%",,"17%","21%","48.5%","46.2%",3.56,1.38,1.34
"LCK 2025 Rounds 3-5","2025-08-10","OKSavingsBank BRION",15,8,7,33.7,240,191,1.26,0.85,0.06,"1.0%",52.2,1.1,-55,"47%","67%","60%",2.5,"60%","40%","60%","59%",,"27%","44%","50.2%","50.9%",3.54,1.32,1.66
"LCK 2025 Rounds 3-5","2025-08-10","T1",14,11,3,29.6,248,156,1.59,0.98,1.05,"3.2%",65,13.6,598,"71%","79%","79%",4.7,"79%","44%","86%","70%",,"57%","62%","50.4%","52.6%",3.69,1.37,1.44
"LCK 2025 Rounds 3-5","2025-08-10","unknown team",1,0,1,35.8,5,16,0.31,0.59,-2.34,"-17.0%",37.9,-37.9,-248,"0%","0%","0%",3,"0%","33%","0%","20%",,"0%","0%","50.4%","39.1%",3.3,1.42,1.48
