vs  teamA   scoreA  scoreB  teamB   round   patch   date
WBG vs IG	Weibo Gaming	1   3	Invictus Gaming	ROUND2	15.11	2025-06-07
Team WE vs JD Gaming	Team WE	3   1	JD Gaming	ROUND1	15.11	2025-06-05
FPX vs IG	Funplus Phoenix	2   3	Invictus Gaming	ROUND1	15.11	2025-06-04
AL vs WBG	Anyone s Legend	3   1	Weibo Gaming	ROUND2	15.11	2025-06-03
Top Esports vs BLG	Top Esports	0   3	Bilibili Gaming	ROUND2	15.11	2025-06-02
JD Gaming vs WBG	JD Gaming	2   3	Weibo Gaming	ROUND1	15.11	2025-06-01
AL vs Team WE	Anyone s Legend	3   0	Team WE	ROUND1	15.11	2025-06-01
BLG vs IG	Bilibili Gaming	3   0	Invictus Gaming	ROUND1	15.11	2025-05-31
Top Esports vs FPX	Top Esports	3   1	Funplus Phoenix	ROUND1	15.11	2025-05-31
WBG vs TT	Weibo Gaming	3   0	TT	PLAY-IN	15.10	2025-05-27
Team WE vs LGD Gaming	Team WE	3   1	LGD Gaming	PLAY-IN	15.10	2025-05-26
FPX vs NIP	Funplus Phoenix	3   2	Ninjas in Pyjamas	PLAY-IN	15.10	2025-05-25
IG vs EDG	Invictus Gaming	3   0	Edward Gaming	PLAY-IN	15.10	2025-05-24
TH vs VIT	Team Heretics	1   0	Team Vitality	TIEBREAKERS	15.9	2025-05-13
MKOI vs Rogue	Rogue	0   2	Movistar KOI	WEEK7	15.9	2025-05-12
TH vs GIANTX	Team Heretics	0   2	GIANTX	WEEK7	15.9	2025-05-12
KC vs G2 Esports	G2 Esports	1   2	Karmine Corp	WEEK7	15.9	2025-05-11
VIT vs SK Gaming	SK Gaming	0   2	Team Vitality	WEEK7	15.9	2025-05-11
KC vs VIT	Team Vitality	1   2	Karmine Corp	WEEK7	15.9	2025-05-10
G2 Esports vs SK Gaming	SK Gaming	0   2	G2 Esports	WEEK7	15.9	2025-05-10
MKOI vs SK Gaming	Movistar KOI	2   0	SK Gaming	WEEK6	15.9	2025-05-05
TH vs Fnatic	Fnatic	2   0	Team Heretics	WEEK6	15.9	2025-05-05
G2 Esports vs VIT	G2 Esports	2   0	Team Vitality	WEEK6	15.9	2025-05-04
GIANTX vs Team BDS	GIANTX	2   0	Team BDS	WEEK6	15.9	2025-05-04
KC vs Rogue	Karmine Corp	2   0	Rogue	WEEK6	15.9	2025-05-03
Fnatic vs Team BDS	Fnatic	2   0	Team BDS	WEEK6	15.9	2025-05-03
VIT vs Team BDS	Team Vitality	2   1	Team BDS	WEEK5	15.8	2025-04-28
TH vs SK Gaming	SK Gaming	0   2	Team Heretics	WEEK5	15.8	2025-04-28
MKOI vs GIANTX	Movistar KOI	2   1	GIANTX	WEEK5	15.8	2025-04-27
G2 Esports vs Fnatic	G2 Esports	1   2	Fnatic	WEEK5	15.8	2025-04-27
MKOI vs Fnatic	Movistar KOI	2   1	Fnatic	WEEK5	15.8	2025-04-26
G2 Esports vs GIANTX	GIANTX	2   1	G2 Esports	WEEK5	15.8	2025-04-26
MKOI vs VIT	Team Vitality	2   0	Movistar KOI	WEEK4	15.8	2025-04-21
SK Gaming vs Rogue	SK Gaming	1   2	Rogue	WEEK4	15.8	2025-04-21
G2 Esports vs Team BDS	Team BDS	2   0	G2 Esports	WEEK4	15.8	2025-04-20
TH vs VIT	Team Heretics	2   0	Team Vitality	WEEK4	15.8	2025-04-20
GIANTX vs KC	Karmine Corp	2   1	GIANTX	WEEK4	15.8	2025-04-19
Fnatic vs Rogue	Fnatic	2   0	Rogue	WEEK4	15.8	2025-04-19
TH vs KC	Team Heretics	1   2	Karmine Corp	WEEK3	15.7	2025-04-14
GIANTX vs SK Gaming	GIANTX	0   2	SK Gaming	WEEK3	15.7	2025-04-14
MKOI vs Team BDS	Team BDS	0   2	Movistar KOI	WEEK3	15.7	2025-04-13
VIT vs Fnatic	Team Vitality	0   2	Fnatic	WEEK3	15.7	2025-04-13
SK Gaming vs KC	Karmine Corp	2   0	SK Gaming	WEEK3	15.7	2025-04-12
G2 Esports vs Rogue	Rogue	0   2	G2 Esports	WEEK3	15.7	2025-04-12
Team BDS vs TH	Team Heretics	2   1	Team BDS	WEEK3	15.7	2025-04-12
TH vs MKOI	Movistar KOI	2   0	Team Heretics	WEEK2	15.7	2025-04-07
Rogue vs GIANTX	GIANTX	2   0	Rogue	WEEK2	15.7	2025-04-07
Fnatic vs KC	Karmine Corp	1   2	Fnatic	WEEK2	15.7	2025-04-06
SK Gaming vs Team BDS	Team BDS	2   0	SK Gaming	WEEK2	15.7	2025-04-06
TH vs G2 Esports	G2 Esports	2   0	Team Heretics	WEEK2	15.7	2025-04-05
KC vs Team BDS	Team BDS	0   2	Karmine Corp	WEEK2	15.7	2025-04-05
Rogue vs VIT	Rogue	2   0	Team Vitality	WEEK2	15.7	2025-04-05
Fnatic vs SK Gaming	SK Gaming	2   0	Fnatic	WEEK1	15.6	2025-03-31
Team BDS vs Rogue	Team BDS	2   1	Rogue	WEEK1	15.6	2025-03-31
MKOI vs KC	Karmine Corp	2   1	Movistar KOI	WEEK1	15.6	2025-03-30
VIT vs GIANTX	GIANTX	0   2	Team Vitality	WEEK1	15.6	2025-03-30
G2 Esports vs MKOI	G2 Esports	2   1	Movistar KOI	WEEK1	15.6	2025-03-29
TH vs Rogue	Rogue	0   2	Team Heretics	WEEK1	15.6	2025-03-29
