tournament;date;Team;GP;AGT;KD;CKPM;GPR;GSPD;EGR;MLR;GD15;FB%;FT%;F3T%;PPG;HLD%;GRB%;FD%;DRG%;ELD%;FBN%;BN%;LNE%;JNG%;WPM;CWPM;WCPM;winrate%
LEC 2025 Summer;2025-08-09;Fnatic;5;30.2;1.5;0.76;0.97;0.035;60.1;19.9;1170.0;0.8;0.6;0.6;3.6;0.8;0.27;0.2;0.55;;0.4;0.6;0.498;0.502;3.48;1.29;1.51;0.8
LEC 2025 Summer;2025-08-09;G2 Esports;2;29.2;7.4;0.72;3.07;0.19899999999999998;90.6;9.4;2855.0;1.0;1.0;1.0;5.5;1.0;0.67;0.5;0.63;;1.0;1.0;0.5;0.5920000000000001;3.37;1.28;1.78;1.0
LEC 2025 Summer;2025-08-09;GiantX;8;31.5;1.16;0.8;0.15;0.054000000000000006;63.6;-13.6;772.0;0.88;0.38;0.5;3.1;0.5;0.63;0.75;0.56;1.0;0.5;0.6;0.499;0.491;3.57;1.39;1.64;0.5
LEC 2025 Summer;2025-08-09;Karmine Corp;5;30.4;2.07;0.83;1.35;0.084;51.8;28.2;234.0;0.4;0.8;0.8;4.6;0.6;0.53;0.4;0.68;;0.6;0.6;0.511;0.542;3.38;1.21;1.53;0.8
LEC 2025 Summer;2025-08-09;Movistar KOI;3;31.8;0.76;0.83;-0.45;-0.044000000000000004;47.2;19.5;-428.0;0.0;1.0;0.67;3.7;0.67;0.33;0.67;0.58;0.0;0.67;0.5;0.514;0.507;3.47;1.04;1.3;0.6666666666666666
LEC 2025 Summer;2025-08-09;Natus Vincere;2;26.9;0.27;0.87;-2.58;-0.165;16.6;-16.6;-2427.0;0.5;0.0;0.0;2.5;0.5;0.33;0.0;0.0;;0.0;0.0;0.47200000000000003;0.46399999999999997;2.9;0.81;1.0;0.0
LEC 2025 Summer;2025-08-09;SK Gaming;4;32.0;0.55;0.8;-1.42;-0.075;33.7;-33.7;-1241.0;0.25;0.25;0.25;1.5;0.25;0.5;0.75;0.41;;0.0;0.0;0.495;0.478;3.54;1.39;1.44;0.0
LEC 2025 Summer;2025-08-09;Team BDS;2;35.1;1.67;0.91;1.11;0.075;55.9;44.1;631.0;0.5;0.5;0.5;5.5;0.5;0.83;0.0;0.44;;1.0;1.0;0.507;0.48200000000000004;3.47;1.14;1.91;1.0
LEC 2025 Summer;2025-08-09;Team Heretics;5;30.3;0.49;0.79;-1.46;-0.084;34.3;-14.3;-1572.0;0.2;0.4;0.4;3.2;0.2;0.53;0.8;0.5;;0.4;0.4;0.503;0.486;3.36;1.19;1.57;0.2
LEC 2025 Summer;2025-08-09;Team Vitality;2;29.2;0.34;0.74;-1.07;-0.196;28.7;-28.7;-605.0;0.0;0.0;0.0;4.5;0.0;0.33;0.0;0.13;;0.0;0.0;0.48700000000000004;0.457;3.34;1.33;1.58;0.0
LEC 2025 Summer;2025-08-10;Fnatic;7;30.3;1.66;0.74;1.27;0.068;65.3;20.4;1184.0;0.86;0.71;0.71;4.1;0.86;0.38;0.29;0.64;1.0;0.57;0.71;0.503;0.535;3.42;1.24;1.53;0.8571428571428571
LEC 2025 Summer;2025-08-10;G2 Esports;2;29.2;7.4;0.72;3.07;0.19899999999999998;90.6;9.4;2855.0;1.0;1.0;1.0;5.5;1.0;0.67;0.5;0.63;;1.0;1.0;0.5;0.5920000000000001;3.37;1.28;1.78;1.0
LEC 2025 Summer;2025-08-10;GiantX;8;31.5;1.16;0.8;0.15;0.054000000000000006;63.6;-13.6;772.0;0.88;0.38;0.5;3.1;0.5;0.63;0.75;0.56;1.0;0.5;0.6;0.499;0.491;3.57;1.39;1.64;0.5
LEC 2025 Summer;2025-08-10;Karmine Corp;8;32.1;1.74;0.78;0.82;0.042;50.2;24.8;121.0;0.5;0.5;0.63;4.0;0.5;0.63;0.38;0.62;;0.63;0.67;0.499;0.49700000000000005;3.41;1.21;1.54;0.75
LEC 2025 Summer;2025-08-10;Movistar KOI;6;33.4;0.76;0.76;-0.24;-0.009000000000000001;49.8;0.2;-180.0;0.17;1.0;0.67;3.8;0.67;0.28;0.67;0.52;0.0;0.5;0.38;0.517;0.542;3.49;1.07;1.45;0.5
LEC 2025 Summer;2025-08-10;Natus Vincere;2;26.9;0.27;0.87;-2.58;-0.165;16.6;-16.6;-2427.0;0.5;0.0;0.0;2.5;0.5;0.33;0.0;0.0;;0.0;0.0;0.47200000000000003;0.46399999999999997;2.9;0.81;1.0;0.0
LEC 2025 Summer;2025-08-10;SK Gaming;4;32.0;0.55;0.8;-1.42;-0.075;33.7;-33.7;-1241.0;0.25;0.25;0.25;1.5;0.25;0.5;0.75;0.41;;0.0;0.0;0.495;0.478;3.54;1.39;1.44;0.0
LEC 2025 Summer;2025-08-10;Team BDS;4;32.9;1.0;0.81;-0.34;-0.037000000000000005;38.8;11.2;-295.0;0.25;0.25;0.25;3.8;0.25;0.58;0.25;0.29;0.0;0.5;0.6;0.496;0.43200000000000005;3.6;1.19;1.59;0.5
LEC 2025 Summer;2025-08-10;Team Heretics;5;30.3;0.49;0.79;-1.46;-0.084;34.3;-14.3;-1572.0;0.2;0.4;0.4;3.2;0.2;0.53;0.8;0.5;;0.4;0.4;0.503;0.486;3.36;1.19;1.57;0.2
LEC 2025 Summer;2025-08-10;Team Vitality;2;29.2;0.34;0.74;-1.07;-0.196;28.7;-28.7;-605.0;0.0;0.0;0.0;4.5;0.0;0.33;0.0;0.13;;0.0;0.0;0.48700000000000004;0.457;3.34;1.33;1.58;0.0
LCK 2025 Rounds 3-5;2025-07-23;Dplus KIA;3;31.6;0.52;0.77;0.0;-0.023;57.1;-23.8;566.0;0.33;0.33;0.33;2.7;0.33;0.22;0.33;0.38;;0.33;0.33;0.506;0.504;3.3;1.26;1.52;0.3333333333333333
LCK 2025 Rounds 3-5;2025-07-23;Gen.G;2;35.9;1.79;0.93;1.24;0.071;56.4;43.6;1131.0;0.5;0.5;0.5;6.0;0.5;0.5;0.0;0.55;;0.5;0.67;0.516;0.486;3.64;1.28;1.78;1.0
LCK 2025 Rounds 3-5;2025-07-23;Hanwha Life Esports;2;35.9;0.56;0.93;-1.24;-0.071;43.6;-43.6;-1131.0;0.5;0.5;0.5;2.5;0.5;0.5;1.0;0.45;;0.5;0.33;0.484;0.514;3.64;1.42;1.46;0.0
LCK 2025 Rounds 3-5;2025-07-23;OKSavingsBank BRION;3;31.6;1.92;0.77;0.0;0.023;42.9;23.8;-566.0;0.67;0.67;0.67;2.3;0.67;0.78;0.67;0.62;;0.67;0.67;0.494;0.496;3.57;1.37;1.64;0.6666666666666666
LCK 2025 Rounds 3-5;2025-07-24;BNK FEARX;2;29.3;1.35;0.8;-0.55;0.051;26.9;73.1;-1216.0;0.5;0.5;0.0;4.5;0.0;0.5;0.5;0.57;;1.0;1.0;0.511;0.498;3.75;1.3;1.58;1.0
LCK 2025 Rounds 3-5;2025-07-24;DN Freecs;2;29.3;0.74;0.8;0.55;-0.051;73.1;-73.1;1216.0;0.5;0.5;1.0;4.5;1.0;0.5;0.5;0.43;;0.0;0.0;0.489;0.502;3.44;1.41;1.59;0.0
LCK 2025 Rounds 3-5;2025-07-24;Dplus KIA;3;31.6;0.52;0.77;0.0;-0.023;57.1;-23.8;566.0;0.33;0.33;0.33;2.7;0.33;0.22;0.33;0.38;;0.33;0.33;0.506;0.504;3.3;1.26;1.52;0.3333333333333333
LCK 2025 Rounds 3-5;2025-07-24;Gen.G;2;35.9;1.79;0.93;1.24;0.071;56.4;43.6;1131.0;0.5;0.5;0.5;6.0;0.5;0.5;0.0;0.55;;0.5;0.67;0.516;0.486;3.64;1.28;1.78;1.0
LCK 2025 Rounds 3-5;2025-07-24;Hanwha Life Esports;2;35.9;0.56;0.93;-1.24;-0.071;43.6;-43.6;-1131.0;0.5;0.5;0.5;2.5;0.5;0.5;1.0;0.45;;0.5;0.33;0.484;0.514;3.64;1.42;1.46;0.0
LCK 2025 Rounds 3-5;2025-07-24;KT Rolster;2;34.2;1.96;1.08;0.92;0.023;56.5;43.5;457.0;0.0;0.5;0.5;5.0;0.0;0.67;0.5;0.67;;0.5;0.67;0.494;0.593;3.72;1.43;1.47;1.0
LCK 2025 Rounds 3-5;2025-07-24;Nongshim RedForce;2;34.2;0.51;1.08;-0.92;-0.023;43.5;-43.5;-457.0;1.0;0.5;0.5;3.5;1.0;0.33;0.5;0.33;;0.0;0.33;0.506;0.40700000000000003;3.89;1.63;1.32;0.0
LCK 2025 Rounds 3-5;2025-07-24;OKSavingsBank BRION;3;31.6;1.92;0.77;0.0;0.023;42.9;23.8;-566.0;0.67;0.67;0.67;2.3;0.67;0.78;0.67;0.62;;0.67;0.67;0.494;0.496;3.57;1.37;1.64;0.6666666666666666
LCK 2025 Rounds 3-5;2025-07-25;BNK FEARX;2;29.3;1.35;0.8;-0.55;0.051;26.9;73.1;-1216.0;0.5;0.5;0.0;4.5;0.0;0.5;0.5;0.57;;1.0;1.0;0.511;0.498;3.75;1.3;1.58;1.0
LCK 2025 Rounds 3-5;2025-07-25;DN Freecs;2;29.3;0.74;0.8;0.55;-0.051;73.1;-73.1;1216.0;0.5;0.5;1.0;4.5;1.0;0.5;0.5;0.43;;0.0;0.0;0.489;0.502;3.44;1.41;1.59;0.0
LCK 2025 Rounds 3-5;2025-07-25;Dplus KIA;3;31.6;0.52;0.77;0.0;-0.023;57.1;-23.8;566.0;0.33;0.33;0.33;2.7;0.33;0.22;0.33;0.38;;0.33;0.33;0.506;0.504;3.3;1.26;1.52;0.3333333333333333
LCK 2025 Rounds 3-5;2025-07-25;DRX;3;33.9;0.7;0.84;-0.39;0.03;43.4;-10.1;-518.0;0.67;0.0;0.67;1.0;0.33;0.67;0.67;0.4;;1.0;0.75;0.504;0.455;3.57;1.26;1.71;0.3333333333333333
LCK 2025 Rounds 3-5;2025-07-25;Gen.G;5;32.0;1.13;1.0;0.22;0.027000000000000003;42.2;17.8;-21.0;0.6;0.2;0.4;5.2;0.2;0.47;0.4;0.48;;0.2;0.4;0.511;0.48200000000000004;3.57;1.24;1.61;0.6
LCK 2025 Rounds 3-5;2025-07-25;Hanwha Life Esports;2;35.9;0.56;0.93;-1.24;-0.071;43.6;-43.6;-1131.0;0.5;0.5;0.5;2.5;0.5;0.5;1.0;0.45;;0.5;0.33;0.484;0.514;3.64;1.42;1.46;0.0
LCK 2025 Rounds 3-5;2025-07-25;KT Rolster;2;34.2;1.96;1.08;0.92;0.023;56.5;43.5;457.0;0.0;0.5;0.5;5.0;0.0;0.67;0.5;0.67;;0.5;0.67;0.494;0.593;3.72;1.43;1.47;1.0
LCK 2025 Rounds 3-5;2025-07-25;Nongshim RedForce;2;34.2;0.51;1.08;-0.92;-0.023;43.5;-43.5;-457.0;1.0;0.5;0.5;3.5;1.0;0.33;0.5;0.33;;0.0;0.33;0.506;0.40700000000000003;3.89;1.63;1.32;0.0
LCK 2025 Rounds 3-5;2025-07-25;OKSavingsBank BRION;6;32.7;1.63;0.8;0.2;-0.003;49.7;16.9;-24.0;0.5;0.83;0.5;2.8;0.67;0.56;0.5;0.61;;0.33;0.43;0.495;0.521;3.49;1.37;1.6;0.6666666666666666
LCK 2025 Rounds 3-5;2025-07-25;T1;3;29.4;1.21;1.05;0.61;0.002;67.3;-0.6;789.0;0.33;1.0;0.67;6.0;1.0;0.56;0.33;0.57;;0.67;1.0;0.493;0.52;3.56;1.31;1.24;0.6666666666666666
LCK 2025 Rounds 3-5;2025-07-26;BNK FEARX;4;32.8;0.81;0.82;-1.01;-0.032;39.3;10.7;-916.0;0.75;0.25;0.0;3.0;0.25;0.67;0.75;0.63;0.0;0.5;0.5;0.498;0.485;3.62;1.34;1.63;0.5
LCK 2025 Rounds 3-5;2025-07-26;DN Freecs;2;29.3;0.74;0.8;0.55;-0.051;73.1;-73.1;1216.0;0.5;0.5;1.0;4.5;1.0;0.5;0.5;0.43;;0.0;0.0;0.489;0.502;3.44;1.41;1.59;0.0
LCK 2025 Rounds 3-5;2025-07-26;Dplus KIA;5;33.5;0.93;0.79;0.59;0.032;53.6;6.4;586.0;0.2;0.6;0.6;3.0;0.4;0.2;0.2;0.36;1.0;0.6;0.6;0.509;0.514;3.39;1.27;1.58;0.6
LCK 2025 Rounds 3-5;2025-07-26;DRX;3;33.9;0.7;0.84;-0.39;0.03;43.4;-10.1;-518.0;0.67;0.0;0.67;1.0;0.33;0.67;0.67;0.4;;1.0;0.75;0.504;0.455;3.57;1.26;1.71;0.3333333333333333
LCK 2025 Rounds 3-5;2025-07-26;Gen.G;5;32.0;1.13;1.0;0.22;0.027000000000000003;42.2;17.8;-21.0;0.6;0.2;0.4;5.2;0.2;0.47;0.4;0.48;;0.2;0.4;0.511;0.48200000000000004;3.57;1.24;1.61;0.6
LCK 2025 Rounds 3-5;2025-07-26;Hanwha Life Esports;4;34.3;1.0;0.92;0.12;0.006999999999999999;57.3;-7.3;-40.0;0.5;0.75;0.75;2.8;0.75;0.5;0.75;0.59;;0.75;0.6;0.502;0.531;3.67;1.44;1.66;0.5
LCK 2025 Rounds 3-5;2025-07-26;KT Rolster;4;33.4;1.08;0.99;-0.31;-0.031;42.8;7.2;-297.0;0.25;0.25;0.25;4.0;0.0;0.58;0.5;0.45;;0.25;0.4;0.48700000000000004;0.522;3.62;1.44;1.46;0.5
LCK 2025 Rounds 3-5;2025-07-26;Nongshim RedForce;2;34.2;0.51;1.08;-0.92;-0.023;43.5;-43.5;-457.0;1.0;0.5;0.5;3.5;1.0;0.33;0.5;0.33;;0.0;0.33;0.506;0.40700000000000003;3.89;1.63;1.32;0.0
LCK 2025 Rounds 3-5;2025-07-26;OKSavingsBank BRION;6;32.7;1.63;0.8;0.2;-0.003;49.7;16.9;-24.0;0.5;0.83;0.5;2.8;0.67;0.56;0.5;0.61;;0.33;0.43;0.495;0.521;3.49;1.37;1.6;0.6666666666666666
LCK 2025 Rounds 3-5;2025-07-26;T1;3;29.4;1.21;1.05;0.61;0.002;67.3;-0.6;789.0;0.33;1.0;0.67;6.0;1.0;0.56;0.33;0.57;;0.67;1.0;0.493;0.52;3.56;1.31;1.24;0.6666666666666666
LCK 2025 Rounds 3-5;2025-07-27;BNK FEARX;4;32.8;0.81;0.82;-1.01;-0.032;39.3;10.7;-916.0;0.75;0.25;0.0;3.0;0.25;0.67;0.75;0.63;0.0;0.5;0.5;0.498;0.485;3.62;1.34;1.63;0.5
LCK 2025 Rounds 3-5;2025-07-27;DN Freecs;4;33.4;1.04;0.75;0.8;0.012;61.7;-36.7;493.0;0.5;0.75;1.0;4.0;0.5;0.33;0.5;0.47;1.0;0.0;0.0;0.494;0.51;3.6;1.46;1.6;0.25
LCK 2025 Rounds 3-5;2025-07-27;Dplus KIA;5;33.5;0.93;0.79;0.59;0.032;53.6;6.4;586.0;0.2;0.6;0.6;3.0;0.4;0.2;0.2;0.36;1.0;0.6;0.6;0.509;0.514;3.39;1.27;1.58;0.6
LCK 2025 Rounds 3-5;2025-07-27;DRX;6;35.4;0.85;0.75;-0.15;0.018000000000000002;48.6;1.4;-141.0;0.67;0.17;0.5;1.8;0.67;0.72;0.67;0.5;0.0;1.0;0.86;0.502;0.489;3.46;1.25;1.73;0.5
LCK 2025 Rounds 3-5;2025-07-27;Gen.G;5;32.0;1.13;1.0;0.22;0.027000000000000003;42.2;17.8;-21.0;0.6;0.2;0.4;5.2;0.2;0.47;0.4;0.48;;0.2;0.4;0.511;0.48200000000000004;3.57;1.24;1.61;0.6
LCK 2025 Rounds 3-5;2025-07-27;Hanwha Life Esports;4;34.3;1.0;0.92;0.12;0.006999999999999999;57.3;-7.3;-40.0;0.5;0.75;0.75;2.8;0.75;0.5;0.75;0.59;;0.75;0.6;0.502;0.531;3.67;1.44;1.66;0.5
LCK 2025 Rounds 3-5;2025-07-27;KT Rolster;4;33.4;1.08;0.99;-0.31;-0.031;42.8;7.2;-297.0;0.25;0.25;0.25;4.0;0.0;0.58;0.5;0.45;;0.25;0.4;0.48700000000000004;0.522;3.62;1.44;1.46;0.5
LCK 2025 Rounds 3-5;2025-07-27;Nongshim RedForce;4;31.9;0.52;0.98;-0.78;-0.009000000000000001;47.1;-47.1;-15.0;0.5;0.5;0.25;2.5;0.5;0.44;0.25;0.38;;0.25;0.4;0.494;0.462;3.62;1.45;1.35;0.0
LCK 2025 Rounds 3-5;2025-07-27;OKSavingsBank BRION;6;32.7;1.63;0.8;0.2;-0.003;49.7;16.9;-24.0;0.5;0.83;0.5;2.8;0.67;0.56;0.5;0.61;;0.33;0.43;0.495;0.521;3.49;1.37;1.6;0.6666666666666666
LCK 2025 Rounds 3-5;2025-07-27;T1;5;29.5;1.4;0.98;0.61;-0.001;60.0;20.0;303.0;0.6;0.8;0.8;4.6;1.0;0.5;0.6;0.57;;0.6;0.75;0.503;0.505;3.65;1.34;1.24;0.8
LCK 2025 Rounds 3-5;2025-07-27;unknown team;1;35.8;0.31;0.59;-2.34;-0.17;37.9;-37.9;-248.0;0.0;0.0;0.0;3.0;0.0;0.33;0.0;0.2;;0.0;0.0;0.504;0.391;3.3;1.42;1.48;0.0
LCK 2025 Rounds 3-5;2025-07-30;BNK FEARX;4;32.8;0.81;0.82;-1.01;-0.032;39.3;10.7;-916.0;0.75;0.25;0.0;3.0;0.25;0.67;0.75;0.63;0.0;0.5;0.5;0.498;0.485;3.62;1.34;1.63;0.5
LCK 2025 Rounds 3-5;2025-07-30;DN Freecs;4;33.4;1.04;0.75;0.8;0.012;61.7;-36.7;493.0;0.5;0.75;1.0;4.0;0.5;0.33;0.5;0.47;1.0;0.0;0.0;0.494;0.51;3.6;1.46;1.6;0.25
LCK 2025 Rounds 3-5;2025-07-30;Dplus KIA;8;37.3;0.94;0.73;0.3;0.024;54.5;8.0;308.0;0.13;0.63;0.63;3.0;0.38;0.21;0.38;0.48;0.33;0.63;0.5;0.509;0.516;3.35;1.27;1.65;0.625
LCK 2025 Rounds 3-5;2025-07-30;DRX;9;38.1;0.91;0.71;-0.06;0.008;47.1;-2.7;-42.0;0.78;0.22;0.44;1.4;0.67;0.74;0.56;0.46;0.5;0.78;0.71;0.499;0.48700000000000004;3.39;1.24;1.68;0.4444444444444444
LCK 2025 Rounds 3-5;2025-07-30;Gen.G;5;32.0;1.13;1.0;0.22;0.027000000000000003;42.2;17.8;-21.0;0.6;0.2;0.4;5.2;0.2;0.47;0.4;0.48;;0.2;0.4;0.511;0.48200000000000004;3.57;1.24;1.61;0.6
LCK 2025 Rounds 3-5;2025-07-30;Hanwha Life Esports;4;34.3;1.0;0.92;0.12;0.006999999999999999;57.3;-7.3;-40.0;0.5;0.75;0.75;2.8;0.75;0.5;0.75;0.59;;0.75;0.6;0.502;0.531;3.67;1.44;1.66;0.5
LCK 2025 Rounds 3-5;2025-07-30;KT Rolster;6;31.3;0.78;1.03;-1.01;-0.08199999999999999;33.1;0.2;-1049.0;0.33;0.17;0.17;3.2;0.0;0.67;0.33;0.32;;0.17;0.33;0.48700000000000004;0.475;3.51;1.33;1.38;0.3333333333333333
LCK 2025 Rounds 3-5;2025-07-30;Nongshim RedForce;4;31.9;0.52;0.98;-0.78;-0.009000000000000001;47.1;-47.1;-15.0;0.5;0.5;0.25;2.5;0.5;0.44;0.25;0.38;;0.25;0.4;0.494;0.462;3.62;1.45;1.35;0.0
LCK 2025 Rounds 3-5;2025-07-30;OKSavingsBank BRION;6;32.7;1.63;0.8;0.2;-0.003;49.7;16.9;-24.0;0.5;0.83;0.5;2.8;0.67;0.56;0.5;0.61;;0.33;0.43;0.495;0.521;3.49;1.37;1.6;0.6666666666666666
LCK 2025 Rounds 3-5;2025-07-30;T1;7;28.8;1.7;1.02;1.19;0.053;67.5;18.2;945.0;0.57;0.86;0.86;5.0;1.0;0.39;0.71;0.69;;0.57;0.8;0.506;0.5379999999999999;3.64;1.33;1.31;0.8571428571428571
LCK 2025 Rounds 3-5;2025-07-30;unknown team;1;35.8;0.31;0.59;-2.34;-0.17;37.9;-37.9;-248.0;0.0;0.0;0.0;3.0;0.0;0.33;0.0;0.2;;0.0;0.0;0.504;0.391;3.3;1.42;1.48;0.0
LCK 2025 Rounds 3-5;2025-07-31;BNK FEARX;6;33.7;1.04;0.92;-0.51;0.004;36.0;30.7;-965.0;0.67;0.17;0.17;2.8;0.17;0.61;0.67;0.63;0.0;0.5;0.67;0.5;0.494;3.74;1.42;1.71;0.6666666666666666
LCK 2025 Rounds 3-5;2025-07-31;DN Freecs;4;33.4;1.04;0.75;0.8;0.012;61.7;-36.7;493.0;0.5;0.75;1.0;4.0;0.5;0.33;0.5;0.47;1.0;0.0;0.0;0.494;0.51;3.6;1.46;1.6;0.25
LCK 2025 Rounds 3-5;2025-07-31;Dplus KIA;8;37.3;0.94;0.73;0.3;0.024;54.5;8.0;308.0;0.13;0.63;0.63;3.0;0.38;0.21;0.38;0.48;0.33;0.63;0.5;0.509;0.516;3.35;1.27;1.65;0.625
LCK 2025 Rounds 3-5;2025-07-31;DRX;9;38.1;0.91;0.71;-0.06;0.008;47.1;-2.7;-42.0;0.78;0.22;0.44;1.4;0.67;0.74;0.56;0.46;0.5;0.78;0.71;0.499;0.48700000000000004;3.39;1.24;1.68;0.4444444444444444
LCK 2025 Rounds 3-5;2025-07-31;Gen.G;5;32.0;1.13;1.0;0.22;0.027000000000000003;42.2;17.8;-21.0;0.6;0.2;0.4;5.2;0.2;0.47;0.4;0.48;;0.2;0.4;0.511;0.48200000000000004;3.57;1.24;1.61;0.6
LCK 2025 Rounds 3-5;2025-07-31;Hanwha Life Esports;6;32.3;1.47;1.01;0.91;0.061;68.4;-1.7;1213.0;0.5;0.83;0.83;3.7;0.83;0.33;0.83;0.69;;0.83;0.71;0.51;0.5429999999999999;3.68;1.35;1.68;0.6666666666666666
LCK 2025 Rounds 3-5;2025-07-31;KT Rolster;6;31.3;0.78;1.03;-1.01;-0.08199999999999999;33.1;0.2;-1049.0;0.33;0.17;0.17;3.2;0.0;0.67;0.33;0.32;;0.17;0.33;0.48700000000000004;0.475;3.51;1.33;1.38;0.3333333333333333
LCK 2025 Rounds 3-5;2025-07-31;Nongshim RedForce;6;30.7;0.44;1.05;-1.41;-0.062;34.6;-34.6;-1250.0;0.5;0.33;0.17;2.5;0.33;0.67;0.17;0.26;;0.17;0.29;0.48700000000000004;0.452;3.55;1.39;1.29;0.0
LCK 2025 Rounds 3-5;2025-07-31;OKSavingsBank BRION;8;33.5;1.21;0.89;0.04;-0.021;54.9;-4.9;248.0;0.5;0.88;0.5;2.6;0.75;0.54;0.5;0.54;;0.25;0.33;0.496;0.512;3.51;1.37;1.66;0.5
LCK 2025 Rounds 3-5;2025-07-31;T1;7;28.8;1.7;1.02;1.19;0.053;67.5;18.2;945.0;0.57;0.86;0.86;5.0;1.0;0.39;0.71;0.69;;0.57;0.8;0.506;0.5379999999999999;3.64;1.33;1.31;0.8571428571428571
LCK 2025 Rounds 3-5;2025-07-31;unknown team;1;35.8;0.31;0.59;-2.34;-0.17;37.9;-37.9;-248.0;0.0;0.0;0.0;3.0;0.0;0.33;0.0;0.2;;0.0;0.0;0.504;0.391;3.3;1.42;1.48;0.0
LCK 2025 Rounds 3-5;2025-08-01;BNK FEARX;6;33.7;1.04;0.92;-0.51;0.004;36.0;30.7;-965.0;0.67;0.17;0.17;2.8;0.17;0.61;0.67;0.63;0.0;0.5;0.67;0.5;0.494;3.74;1.42;1.71;0.6666666666666666
LCK 2025 Rounds 3-5;2025-08-01;DN Freecs;6;33.2;0.69;0.81;-0.21;-0.043;49.4;-32.7;-183.0;0.33;0.67;0.67;5.0;0.5;0.56;0.5;0.42;1.0;0.0;0.0;0.49200000000000005;0.474;3.45;1.38;1.45;0.16666666666666666
LCK 2025 Rounds 3-5;2025-08-01;Dplus KIA;10;36.4;1.2;0.77;0.66;0.05;58.6;11.4;553.0;0.3;0.6;0.7;3.5;0.4;0.17;0.4;0.51;0.33;0.7;0.57;0.509;0.532;3.33;1.29;1.63;0.7
LCK 2025 Rounds 3-5;2025-08-01;DRX;9;38.1;0.91;0.71;-0.06;0.008;47.1;-2.7;-42.0;0.78;0.22;0.44;1.4;0.67;0.74;0.56;0.46;0.5;0.78;0.71;0.499;0.48700000000000004;3.39;1.24;1.68;0.4444444444444444
LCK 2025 Rounds 3-5;2025-08-01;Gen.G;7;33.0;1.16;0.98;0.24;0.024;50.3;21.2;313.0;0.71;0.29;0.43;4.7;0.29;0.43;0.43;0.51;;0.29;0.43;0.515;0.501;3.53;1.23;1.66;0.7142857142857143
LCK 2025 Rounds 3-5;2025-08-01;Hanwha Life Esports;6;32.3;1.47;1.01;0.91;0.061;68.4;-1.7;1213.0;0.5;0.83;0.83;3.7;0.83;0.33;0.83;0.69;;0.83;0.71;0.51;0.5429999999999999;3.68;1.35;1.68;0.6666666666666666
LCK 2025 Rounds 3-5;2025-08-01;KT Rolster;8;32.3;0.79;1.01;-0.81;-0.066;32.2;-7.2;-1073.0;0.25;0.25;0.25;3.3;0.13;0.67;0.38;0.34;;0.25;0.38;0.484;0.469;3.51;1.34;1.49;0.25
LCK 2025 Rounds 3-5;2025-08-01;Nongshim RedForce;6;30.7;0.44;1.05;-1.41;-0.062;34.6;-34.6;-1250.0;0.5;0.33;0.17;2.5;0.33;0.67;0.17;0.26;;0.17;0.29;0.48700000000000004;0.452;3.55;1.39;1.29;0.0
LCK 2025 Rounds 3-5;2025-08-01;OKSavingsBank BRION;8;33.5;1.21;0.89;0.04;-0.021;54.9;-4.9;248.0;0.5;0.88;0.5;2.6;0.75;0.54;0.5;0.54;;0.25;0.33;0.496;0.512;3.51;1.37;1.66;0.5
LCK 2025 Rounds 3-5;2025-08-01;T1;7;28.8;1.7;1.02;1.19;0.053;67.5;18.2;945.0;0.57;0.86;0.86;5.0;1.0;0.39;0.71;0.69;;0.57;0.8;0.506;0.5379999999999999;3.64;1.33;1.31;0.8571428571428571
LCK 2025 Rounds 3-5;2025-08-01;unknown team;1;35.8;0.31;0.59;-2.34;-0.17;37.9;-37.9;-248.0;0.0;0.0;0.0;3.0;0.0;0.33;0.0;0.2;;0.0;0.0;0.504;0.391;3.3;1.42;1.48;0.0
LCK 2025 Rounds 3-5;2025-08-02;BNK FEARX;9;33.1;0.96;1.02;-0.41;-0.01;38.5;17.1;-776.0;0.56;0.33;0.33;2.8;0.22;0.52;0.56;0.59;0.0;0.33;0.44;0.501;0.495;3.67;1.42;1.67;0.5555555555555556
LCK 2025 Rounds 3-5;2025-08-02;DN Freecs;6;33.2;0.69;0.81;-0.21;-0.043;49.4;-32.7;-183.0;0.33;0.67;0.67;5.0;0.5;0.56;0.5;0.42;1.0;0.0;0.0;0.49200000000000005;0.474;3.45;1.38;1.45;0.16666666666666666
LCK 2025 Rounds 3-5;2025-08-02;Dplus KIA;10;36.4;1.2;0.77;0.66;0.05;58.6;11.4;553.0;0.3;0.6;0.7;3.5;0.4;0.17;0.4;0.51;0.33;0.7;0.57;0.509;0.532;3.33;1.29;1.63;0.7
LCK 2025 Rounds 3-5;2025-08-02;DRX;12;36.6;1.0;0.83;0.0;0.016;49.5;0.5;68.0;0.75;0.25;0.42;1.8;0.67;0.72;0.58;0.47;0.5;0.83;0.76;0.498;0.491;3.38;1.27;1.63;0.5
LCK 2025 Rounds 3-5;2025-08-02;Gen.G;7;33.0;1.16;0.98;0.24;0.024;50.3;21.2;313.0;0.71;0.29;0.43;4.7;0.29;0.43;0.43;0.51;;0.29;0.43;0.515;0.501;3.53;1.23;1.66;0.7142857142857143
LCK 2025 Rounds 3-5;2025-08-02;Hanwha Life Esports;8;32.8;1.15;0.98;0.25;0.035;57.0;-7.0;538.0;0.38;0.63;0.63;3.5;0.63;0.33;0.63;0.56;;0.75;0.7;0.506;0.517;3.69;1.38;1.65;0.5
