tournament,date,Team,GP,AGT,KD,CKPM,GPR,GSPD,EGR,MLR,GD15,FB%,FT%,F3T%,PPG,HLD%,GRB%,FD%,DRG%,ELD%,FBN%,BN%,LNE%,JNG%,WPM,CWPM,WCPM,winrate%
LPL 2025 Split 2,2025-05-01,JD Gaming,25,32.5,1.31,0.86,,0.043,,,,0.4,0.52,,,0.64,0.46,0.52,0.55,,,0.5,0.503,0.523,3.73,1.42,1.5,0.64
LPL 2025 Split 2,2025-05-01,LGD Gaming,10,33.6,1.44,0.9,,0.07400000000000001,,,,0.5,0.7,,,0.6,0.52,0.4,0.53,,,0.75,0.5,0.512,3.26,1.23,1.7,0.7
LPL 2025 Split 2,2025-05-01,LNG Esports,11,32.7,1.51,0.66,,0.049,,,,0.45,0.45,,,0.45,0.42,0.73,0.6,,,0.58,0.504,0.508,3.42,1.26,1.67,0.6363636363636364
LPL 2025 Split 2,2025-05-01,Ninjas in Pyjamas,22,33.7,0.71,0.96,,-0.049,,,,0.41,0.5,,,0.45,0.49,0.55,0.39,,,0.39,0.49200000000000005,0.484,3.05,1.04,1.41,0.3181818181818182
LPL 2025 Split 2,2025-05-01,Oh My God,7,32.6,0.52,1.02,,-0.132,,,,0.43,0.29,,,0.43,0.57,0.43,0.29,,,0.22,0.495,0.452,3.57,1.35,1.41,0.14285714285714285
LPL 2025 Split 2,2025-05-01,Royal Never Give Up,7,33.1,0.45,0.83,,-0.081,,,,0.57,0.57,,,0.29,0.62,0.43,0.33,,,0.0,0.5,0.494,3.59,1.39,1.59,0.14285714285714285
LPL 2025 Split 2,2025-05-01,Team WE,23,33.5,0.9,0.97,,-0.008,,,,0.74,0.48,,,0.39,0.48,0.39,0.44,,,0.57,0.498,0.485,3.32,1.34,1.63,0.391304347826087
LPL 2025 Split 2,2025-05-01,ThunderTalk Gaming,24,29.5,0.58,1.0,,-0.08,,,,0.29,0.17,,,0.52,0.67,0.29,0.31,,,0.13,0.489,0.48100000000000004,3.37,1.35,1.39,0.25
LPL 2025 Split 2,2025-05-01,Top Esports,27,32.9,1.21,1.02,,0.057999999999999996,,,,0.59,0.7,,,0.52,0.63,0.41,0.57,,,0.76,0.508,0.531,3.45,1.34,1.49,0.7037037037037037
LPL 2025 Split 2,2025-05-01,Ultra Prime,8,32.3,0.98,0.75,,-0.031,,,,0.63,0.38,,,0.38,0.48,0.38,0.5,,,0.67,0.495,0.49,3.71,1.56,1.46,0.5
LPL 2025 Split 2,2025-05-01,Weibo Gaming,27,32.7,1.2,0.87,,0.008,,,,0.63,0.44,,,0.52,0.47,0.52,0.54,,,0.46,0.498,0.502,3.43,1.27,1.55,0.5185185185185185
LPL 2025 Split 2,2025-05-02,Anyone's Legend,24,31.6,1.76,0.91,,0.062,,,,0.71,0.71,,,0.61,0.44,0.79,0.64,,,0.62,0.506,0.521,3.42,1.32,1.63,0.7083333333333334
LPL 2025 Split 2,2025-05-02,Bilibili Gaming,26,31.8,1.09,1.0,,0.016,,,,0.5,0.5,,,0.5,0.51,0.58,0.56,,,0.48,0.506,0.513,3.42,1.33,1.56,0.5384615384615384
LPL 2025 Split 2,2025-05-02,EDward Gaming,11,34.3,1.45,0.65,,0.042,,,,0.45,0.55,,,0.73,0.45,0.55,0.6,,,0.56,0.503,0.522,3.65,1.35,1.65,0.6363636363636364
LPL 2025 Split 2,2025-05-02,FunPlus Phoenix,26,33.5,0.89,1.03,,-0.035,,,,0.38,0.46,,,0.42,0.49,0.54,0.43,,,0.5,0.495,0.473,3.46,1.36,1.57,0.46153846153846156
LPL 2025 Split 2,2025-05-02,Invictus Gaming,29,34.4,0.88,0.95,,-0.02,,,,0.41,0.55,,,0.45,0.42,0.41,0.54,,,0.43,0.505,0.489,3.11,1.16,1.53,0.4482758620689655
LPL 2025 Split 2,2025-05-02,JD Gaming,25,32.5,1.31,0.86,,0.043,,,,0.4,0.52,,,0.64,0.46,0.52,0.55,,,0.5,0.503,0.523,3.73,1.42,1.5,0.64
LPL 2025 Split 2,2025-05-02,LGD Gaming,10,33.6,1.44,0.9,,0.07400000000000001,,,,0.5,0.7,,,0.6,0.52,0.4,0.53,,,0.75,0.5,0.512,3.26,1.23,1.7,0.7
LPL 2025 Split 2,2025-05-02,LNG Esports,11,32.7,1.51,0.66,,0.049,,,,0.45,0.45,,,0.45,0.42,0.73,0.6,,,0.58,0.504,0.508,3.42,1.26,1.67,0.6363636363636364
LPL 2025 Split 2,2025-05-02,Ninjas in Pyjamas,22,33.7,0.71,0.96,,-0.049,,,,0.41,0.5,,,0.45,0.49,0.55,0.39,,,0.39,0.49200000000000005,0.484,3.05,1.04,1.41,0.3181818181818182
LPL 2025 Split 2,2025-05-02,Oh My God,10,31.8,0.56,0.99,,-0.096,,,,0.5,0.3,,,0.5,0.63,0.5,0.36,,,0.25,0.495,0.47,3.59,1.35,1.4,0.2
LPL 2025 Split 2,2025-05-02,Royal Never Give Up,10,32.1,0.65,0.85,,-0.053,,,,0.5,0.6,,,0.3,0.5,0.4,0.36,,,0.22,0.501,0.49200000000000005,3.5,1.34,1.64,0.3
LPL 2025 Split 2,2025-05-02,Team WE,23,33.5,0.9,0.97,,-0.008,,,,0.74,0.48,,,0.39,0.48,0.39,0.44,,,0.57,0.498,0.485,3.32,1.34,1.63,0.391304347826087
LPL 2025 Split 2,2025-05-02,ThunderTalk Gaming,24,29.5,0.58,1.0,,-0.08,,,,0.29,0.17,,,0.52,0.67,0.29,0.31,,,0.13,0.489,0.48100000000000004,3.37,1.35,1.39,0.25
LPL 2025 Split 2,2025-05-02,Top Esports,27,32.9,1.21,1.02,,0.057999999999999996,,,,0.59,0.7,,,0.52,0.63,0.41,0.57,,,0.76,0.508,0.531,3.45,1.34,1.49,0.7037037037037037
LPL 2025 Split 2,2025-05-02,Ultra Prime,8,32.3,0.98,0.75,,-0.031,,,,0.63,0.38,,,0.38,0.48,0.38,0.5,,,0.67,0.495,0.49,3.71,1.56,1.46,0.5
LPL 2025 Split 2,2025-05-02,Weibo Gaming,30,32.2,1.13,0.88,,0.004,,,,0.57,0.4,,,0.5,0.43,0.53,0.52,,,0.44,0.49700000000000005,0.49700000000000005,3.41,1.26,1.53,0.5
LPL 2025 Split 2,2025-05-03,Anyone's Legend,24,31.6,1.76,0.91,,0.062,,,,0.71,0.71,,,0.61,0.44,0.79,0.64,,,0.62,0.506,0.521,3.42,1.32,1.63,0.7083333333333334
LPL 2025 Split 2,2025-05-03,Bilibili Gaming,29,32.0,1.12,1.02,,0.024,,,,0.48,0.55,,,0.52,0.52,0.55,0.56,,,0.52,0.505,0.516,3.42,1.32,1.56,0.5517241379310345
LPL 2025 Split 2,2025-05-03,EDward Gaming,11,34.3,1.45,0.65,,0.042,,,,0.45,0.55,,,0.73,0.45,0.55,0.6,,,0.56,0.503,0.522,3.65,1.35,1.65,0.6363636363636364
LPL 2025 Split 2,2025-05-03,FunPlus Phoenix,29,33.6,0.87,1.04,,-0.040999999999999995,,,,0.41,0.41,,,0.41,0.47,0.55,0.43,,,0.47,0.495,0.47200000000000003,3.47,1.36,1.54,0.4482758620689655
LPL 2025 Split 2,2025-05-03,Invictus Gaming,32,34.4,0.86,0.93,,-0.016,,,,0.47,0.56,,,0.47,0.43,0.44,0.53,,,0.44,0.505,0.488,3.11,1.16,1.53,0.4375
LPL 2025 Split 2,2025-05-03,JD Gaming,25,32.5,1.31,0.86,,0.043,,,,0.4,0.52,,,0.64,0.46,0.52,0.55,,,0.5,0.503,0.523,3.73,1.42,1.5,0.64
LPL 2025 Split 2,2025-05-03,LGD Gaming,10,33.6,1.44,0.9,,0.07400000000000001,,,,0.5,0.7,,,0.6,0.52,0.4,0.53,,,0.75,0.5,0.512,3.26,1.23,1.7,0.7
LPL 2025 Split 2,2025-05-03,LNG Esports,11,32.7,1.51,0.66,,0.049,,,,0.45,0.45,,,0.45,0.42,0.73,0.6,,,0.58,0.504,0.508,3.42,1.26,1.67,0.6363636363636364
LPL 2025 Split 2,2025-05-03,Ninjas in Pyjamas,24,33.9,0.71,0.98,,-0.049,,,,0.46,0.54,,,0.46,0.51,0.54,0.39,,,0.38,0.49200000000000005,0.486,3.06,1.06,1.41,0.2916666666666667
LPL 2025 Split 2,2025-05-03,Oh My God,10,31.8,0.56,0.99,,-0.096,,,,0.5,0.3,,,0.5,0.63,0.5,0.36,,,0.25,0.495,0.47,3.59,1.35,1.4,0.2
LPL 2025 Split 2,2025-05-03,Royal Never Give Up,10,32.1,0.65,0.85,,-0.053,,,,0.5,0.6,,,0.3,0.5,0.4,0.36,,,0.22,0.501,0.49200000000000005,3.5,1.34,1.64,0.3
LPL 2025 Split 2,2025-05-03,Team WE,25,33.7,0.94,0.98,,-0.003,,,,0.68,0.44,,,0.4,0.46,0.4,0.46,,,0.58,0.498,0.486,3.34,1.34,1.62,0.44
LPL 2025 Split 2,2025-05-03,ThunderTalk Gaming,24,29.5,0.58,1.0,,-0.08,,,,0.29,0.17,,,0.52,0.67,0.29,0.31,,,0.13,0.489,0.48100000000000004,3.37,1.35,1.39,0.25
LPL 2025 Split 2,2025-05-03,Top Esports,30,33.0,1.23,0.99,,0.05,,,,0.53,0.67,,,0.5,0.62,0.4,0.57,,,0.73,0.507,0.53,3.46,1.33,1.48,0.7
LPL 2025 Split 2,2025-05-03,Ultra Prime,8,32.3,0.98,0.75,,-0.031,,,,0.63,0.38,,,0.38,0.48,0.38,0.5,,,0.67,0.495,0.49,3.71,1.56,1.46,0.5
LPL 2025 Split 2,2025-05-03,Weibo Gaming,30,32.2,1.13,0.88,,0.004,,,,0.57,0.4,,,0.5,0.43,0.53,0.52,,,0.44,0.49700000000000005,0.49700000000000005,3.41,1.26,1.53,0.5
LPL 2025 Split 2,2025-05-04,Anyone's Legend,26,31.7,1.78,0.92,,0.063,,,,0.73,0.73,,,0.6,0.43,0.81,0.66,,,0.61,0.506,0.523,3.43,1.32,1.63,0.7307692307692307
LPL 2025 Split 2,2025-05-04,Bilibili Gaming,29,32.0,1.12,1.02,,0.024,,,,0.48,0.55,,,0.52,0.52,0.55,0.56,,,0.52,0.505,0.516,3.42,1.32,1.56,0.5517241379310345
LPL 2025 Split 2,2025-05-04,EDward Gaming,11,34.3,1.45,0.65,,0.042,,,,0.45,0.55,,,0.73,0.45,0.55,0.6,,,0.56,0.503,0.522,3.65,1.35,1.65,0.6363636363636364
LPL 2025 Split 2,2025-05-04,FunPlus Phoenix,29,33.6,0.87,1.04,,-0.040999999999999995,,,,0.41,0.41,,,0.41,0.47,0.55,0.43,,,0.47,0.495,0.47200000000000003,3.47,1.36,1.54,0.4482758620689655
LPL 2025 Split 2,2025-05-04,Invictus Gaming,32,34.4,0.86,0.93,,-0.016,,,,0.47,0.56,,,0.47,0.43,0.44,0.53,,,0.44,0.505,0.488,3.11,1.16,1.53,0.4375
LPL 2025 Split 2,2025-05-04,JD Gaming,25,32.5,1.31,0.86,,0.043,,,,0.4,0.52,,,0.64,0.46,0.52,0.55,,,0.5,0.503,0.523,3.73,1.42,1.5,0.64
LPL 2025 Split 2,2025-05-04,LGD Gaming,10,33.6,1.44,0.9,,0.07400000000000001,,,,0.5,0.7,,,0.6,0.52,0.4,0.53,,,0.75,0.5,0.512,3.26,1.23,1.7,0.7
LPL 2025 Split 2,2025-05-04,LNG Esports,11,32.7,1.51,0.66,,0.049,,,,0.45,0.45,,,0.45,0.42,0.73,0.6,,,0.58,0.504,0.508,3.42,1.26,1.67,0.6363636363636364
LPL 2025 Split 2,2025-05-04,Ninjas in Pyjamas,24,33.9,0.71,0.98,,-0.049,,,,0.46,0.54,,,0.46,0.51,0.54,0.39,,,0.38,0.49200000000000005,0.486,3.06,1.06,1.41,0.2916666666666667
LPL 2025 Split 2,2025-05-04,Oh My God,13,32.0,0.61,0.91,,-0.077,,,,0.46,0.31,,,0.46,0.62,0.38,0.39,,,0.33,0.496,0.467,3.48,1.3,1.45,0.3076923076923077
LPL 2025 Split 2,2025-05-04,Royal Never Give Up,10,32.1,0.65,0.85,,-0.053,,,,0.5,0.6,,,0.3,0.5,0.4,0.36,,,0.22,0.501,0.49200000000000005,3.5,1.34,1.64,0.3
LPL 2025 Split 2,2025-05-04,Team WE,25,33.7,0.94,0.98,,-0.003,,,,0.68,0.44,,,0.4,0.46,0.4,0.46,,,0.58,0.498,0.486,3.34,1.34,1.62,0.44
LPL 2025 Split 2,2025-05-04,ThunderTalk Gaming,24,29.5,0.58,1.0,,-0.08,,,,0.29,0.17,,,0.52,0.67,0.29,0.31,,,0.13,0.489,0.48100000000000004,3.37,1.35,1.39,0.25
LPL 2025 Split 2,2025-05-04,Top Esports,32,33.0,1.16,1.0,,0.042,,,,0.5,0.63,,,0.5,0.63,0.38,0.55,,,0.71,0.506,0.525,3.45,1.33,1.49,0.65625
LPL 2025 Split 2,2025-05-04,Ultra Prime,11,32.4,1.01,0.73,,-0.018000000000000002,,,,0.64,0.45,,,0.45,0.47,0.55,0.5,,,0.56,0.496,0.504,3.69,1.51,1.48,0.45454545454545453
LPL 2025 Split 2,2025-05-04,Weibo Gaming,30,32.2,1.13,0.88,,0.004,,,,0.57,0.4,,,0.5,0.43,0.53,0.52,,,0.44,0.49700000000000005,0.49700000000000005,3.41,1.26,1.53,0.5
LPL 2025 Split 2,2025-05-05,Anyone's Legend,26,31.7,1.78,0.92,,0.063,,,,0.73,0.73,,,0.6,0.43,0.81,0.66,,,0.61,0.506,0.523,3.43,1.32,1.63,0.7307692307692307
LPL 2025 Split 2,2025-05-05,Bilibili Gaming,31,32.2,1.18,1.01,,0.028999999999999998,,,,0.52,0.58,,,0.52,0.53,0.52,0.57,,,0.55,0.505,0.521,3.41,1.32,1.56,0.5806451612903226
LPL 2025 Split 2,2025-05-05,EDward Gaming,11,34.3,1.45,0.65,,0.042,,,,0.45,0.55,,,0.73,0.45,0.55,0.6,,,0.56,0.503,0.522,3.65,1.35,1.65,0.6363636363636364
LPL 2025 Split 2,2025-05-05,FunPlus Phoenix,31,33.4,0.87,1.06,,-0.038,,,,0.42,0.39,,,0.45,0.46,0.52,0.41,,,0.44,0.496,0.473,3.46,1.36,1.53,0.41935483870967744
LPL 2025 Split 2,2025-05-05,Invictus Gaming,32,34.4,0.86,0.93,,-0.016,,,,0.47,0.56,,,0.47,0.43,0.44,0.53,,,0.44,0.505,0.488,3.11,1.16,1.53,0.4375
LPL 2025 Split 2,2025-05-05,JD Gaming,25,32.5,1.31,0.86,,0.043,,,,0.4,0.52,,,0.64,0.46,0.52,0.55,,,0.5,0.503,0.523,3.73,1.42,1.5,0.64
LPL 2025 Split 2,2025-05-05,LGD Gaming,10,33.6,1.44,0.9,,0.07400000000000001,,,,0.5,0.7,,,0.6,0.52,0.4,0.53,,,0.75,0.5,0.512,3.26,1.23,1.7,0.7
LPL 2025 Split 2,2025-05-05,LNG Esports,11,32.7,1.51,0.66,,0.049,,,,0.45,0.45,,,0.45,0.42,0.73,0.6,,,0.58,0.504,0.508,3.42,1.26,1.67,0.6363636363636364
LPL 2025 Split 2,2025-05-05,Ninjas in Pyjamas,24,33.9,0.71,0.98,,-0.049,,,,0.46,0.54,,,0.46,0.51,0.54,0.39,,,0.38,0.49200000000000005,0.486,3.06,1.06,1.41,0.2916666666666667
LPL 2025 Split 2,2025-05-05,Oh My God,13,32.0,0.61,0.91,,-0.077,,,,0.46,0.31,,,0.46,0.62,0.38,0.39,,,0.33,0.496,0.467,3.48,1.3,1.45,0.3076923076923077
LPL 2025 Split 2,2025-05-05,Royal Never Give Up,10,32.1,0.65,0.85,,-0.053,,,,0.5,0.6,,,0.3,0.5,0.4,0.36,,,0.22,0.501,0.49200000000000005,3.5,1.34,1.64,0.3
LPL 2025 Split 2,2025-05-05,Team WE,27,33.5,0.95,1.0,,-0.003,,,,0.67,0.48,,,0.37,0.47,0.44,0.49,,,0.6,0.499,0.48700000000000004,3.34,1.34,1.61,0.48148148148148145
LPL 2025 Split 2,2025-05-05,ThunderTalk Gaming,26,29.8,0.56,0.99,,-0.08199999999999999,,,,0.27,0.15,,,0.52,0.66,0.35,0.31,,,0.16,0.489,0.475,3.37,1.35,1.39,0.23076923076923078
LPL 2025 Split 2,2025-05-05,Top Esports,32,33.0,1.16,1.0,,0.042,,,,0.5,0.63,,,0.5,0.63,0.38,0.55,,,0.71,0.506,0.525,3.45,1.33,1.49,0.65625
LPL 2025 Split 2,2025-05-05,Ultra Prime,11,32.4,1.01,0.73,,-0.018000000000000002,,,,0.64,0.45,,,0.45,0.47,0.55,0.5,,,0.56,0.496,0.504,3.69,1.51,1.48,0.45454545454545453
LPL 2025 Split 2,2025-05-05,Weibo Gaming,30,32.2,1.13,0.88,,0.004,,,,0.57,0.4,,,0.5,0.43,0.53,0.52,,,0.44,0.49700000000000005,0.49700000000000005,3.41,1.26,1.53,0.5
LPL 2025 Split 2,2025-05-06,Anyone's Legend,26,31.7,1.78,0.92,,0.063,,,,0.73,0.73,,,0.6,0.43,0.81,0.66,,,0.61,0.506,0.523,3.43,1.32,1.63,0.7307692307692307
LPL 2025 Split 2,2025-05-06,Bilibili Gaming,31,32.2,1.18,1.01,,0.028999999999999998,,,,0.52,0.58,,,0.52,0.53,0.52,0.57,,,0.55,0.505,0.521,3.41,1.32,1.56,0.5806451612903226
LPL 2025 Split 2,2025-05-06,EDward Gaming,11,34.3,1.45,0.65,,0.042,,,,0.45,0.55,,,0.73,0.45,0.55,0.6,,,0.56,0.503,0.522,3.65,1.35,1.65,0.6363636363636364
LPL 2025 Split 2,2025-05-06,FunPlus Phoenix,31,33.4,0.87,1.06,,-0.038,,,,0.42,0.39,,,0.45,0.46,0.52,0.41,,,0.44,0.496,0.473,3.46,1.36,1.53,0.41935483870967744
LPL 2025 Split 2,2025-05-06,Invictus Gaming,35,34.2,0.89,0.92,,-0.016,,,,0.46,0.6,,,0.49,0.44,0.46,0.54,,,0.43,0.505,0.489,3.11,1.17,1.54,0.45714285714285713
LPL 2025 Split 2,2025-05-06,JD Gaming,28,33.5,1.26,0.87,,0.040999999999999995,,,,0.39,0.46,,,0.68,0.47,0.54,0.54,,,0.51,0.503,0.521,3.7,1.39,1.54,0.6428571428571429
LPL 2025 Split 2,2025-05-06,LGD Gaming,10,33.6,1.44,0.9,,0.07400000000000001,,,,0.5,0.7,,,0.6,0.52,0.4,0.53,,,0.75,0.5,0.512,3.26,1.23,1.7,0.7
LPL 2025 Split 2,2025-05-06,LNG Esports,11,32.7,1.51,0.66,,0.049,,,,0.45,0.45,,,0.45,0.42,0.73,0.6,,,0.58,0.504,0.508,3.42,1.26,1.67,0.6363636363636364
LPL 2025 Split 2,2025-05-06,Ninjas in Pyjamas,24,33.9,0.71,0.98,,-0.049,,,,0.46,0.54,,,0.46,0.51,0.54,0.39,,,0.38,0.49200000000000005,0.486,3.06,1.06,1.41,0.2916666666666667
LPL 2025 Split 2,2025-05-06,Oh My God,13,32.0,0.61,0.91,,-0.077,,,,0.46,0.31,,,0.46,0.62,0.38,0.39,,,0.33,0.496,0.467,3.48,1.3,1.45,0.3076923076923077
LPL 2025 Split 2,2025-05-06,Royal Never Give Up,10,32.1,0.65,0.85,,-0.053,,,,0.5,0.6,,,0.3,0.5,0.4,0.36,,,0.22,0.501,0.49200000000000005,3.5,1.34,1.64,0.3
LPL 2025 Split 2,2025-05-06,Team WE,30,34.3,0.96,1.0,,-0.005,,,,0.67,0.53,,,0.33,0.47,0.43,0.49,,,0.57,0.498,0.488,3.38,1.35,1.61,0.4666666666666667
LPL 2025 Split 2,2025-05-06,ThunderTalk Gaming,29,30.1,0.57,0.98,,-0.071,,,,0.31,0.14,,,0.5,0.64,0.34,0.32,,,0.23,0.49,0.478,3.39,1.35,1.39,0.2413793103448276
LPL 2025 Split 2,2025-05-06,Top Esports,32,33.0,1.16,1.0,,0.042,,,,0.5,0.63,,,0.5,0.63,0.38,0.55,,,0.71,0.506,0.525,3.45,1.33,1.49,0.65625
LPL 2025 Split 2,2025-05-06,Ultra Prime,11,32.4,1.01,0.73,,-0.018000000000000002,,,,0.64,0.45,,,0.45,0.47,0.55,0.5,,,0.56,0.496,0.504,3.69,1.51,1.48,0.45454545454545453
LPL 2025 Split 2,2025-05-06,Weibo Gaming,30,32.2,1.13,0.88,,0.004,,,,0.57,0.4,,,0.5,0.43,0.53,0.52,,,0.44,0.49700000000000005,0.49700000000000005,3.41,1.26,1.53,0.5
LPL 2025 Split 2,2025-05-07,Anyone's Legend,28,32.0,1.63,0.92,,0.054000000000000006,,,,0.75,0.68,,,0.59,0.42,0.79,0.66,,,0.55,0.506,0.516,3.41,1.3,1.63,0.6785714285714286
LPL 2025 Split 2,2025-05-07,Bilibili Gaming,33,32.3,1.2,1.0,,0.032,,,,0.48,0.61,,,0.52,0.53,0.52,0.56,,,0.59,0.505,0.524,3.43,1.33,1.57,0.6060606060606061
LPL 2025 Split 2,2025-05-07,EDward Gaming,11,34.3,1.45,0.65,,0.042,,,,0.45,0.55,,,0.73,0.45,0.55,0.6,,,0.56,0.503,0.522,3.65,1.35,1.65,0.6363636363636364
LPL 2025 Split 2,2025-05-07,FunPlus Phoenix,31,33.4,0.87,1.06,,-0.038,,,,0.42,0.39,,,0.45,0.46,0.52,0.41,,,0.44,0.496,0.473,3.46,1.36,1.53,0.41935483870967744
LPL 2025 Split 2,2025-05-07,Invictus Gaming,35,34.2,0.89,0.92,,-0.016,,,,0.46,0.6,,,0.49,0.44,0.46,0.54,,,0.43,0.505,0.489,3.11,1.17,1.54,0.45714285714285713
LPL 2025 Split 2,2025-05-07,JD Gaming,28,33.5,1.26,0.87,,0.040999999999999995,,,,0.39,0.46,,,0.68,0.47,0.54,0.54,,,0.51,0.503,0.521,3.7,1.39,1.54,0.6428571428571429
LPL 2025 Split 2,2025-05-07,LGD Gaming,10,33.6,1.44,0.9,,0.07400000000000001,,,,0.5,0.7,,,0.6,0.52,0.4,0.53,,,0.75,0.5,0.512,3.26,1.23,1.7,0.7
LPL 2025 Split 2,2025-05-07,LNG Esports,11,32.7,1.51,0.66,,0.049,,,,0.45,0.45,,,0.45,0.42,0.73,0.6,,,0.58,0.504,0.508,3.42,1.26,1.67,0.6363636363636364
LPL 2025 Split 2,2025-05-07,Ninjas in Pyjamas,26,33.9,0.76,0.98,,-0.046,,,,0.42,0.54,,,0.46,0.51,0.54,0.41,,,0.4,0.49200000000000005,0.489,3.07,1.06,1.41,0.34615384615384615
LPL 2025 Split 2,2025-05-07,Oh My God,13,32.0,0.61,0.91,,-0.077,,,,0.46,0.31,,,0.46,0.62,0.38,0.39,,,0.33,0.496,0.467,3.48,1.3,1.45,0.3076923076923077
LPL 2025 Split 2,2025-05-07,Royal Never Give Up,10,32.1,0.65,0.85,,-0.053,,,,0.5,0.6,,,0.3,0.5,0.4,0.36,,,0.22,0.501,0.49200000000000005,3.5,1.34,1.64,0.3
LPL 2025 Split 2,2025-05-07,Team WE,30,34.3,0.96,1.0,,-0.005,,,,0.67,0.53,,,0.33,0.47,0.43,0.49,,,0.57,0.498,0.488,3.38,1.35,1.61,0.4666666666666667
LPL 2025 Split 2,2025-05-07,ThunderTalk Gaming,29,30.1,0.57,0.98,,-0.071,,,,0.31,0.14,,,0.5,0.64,0.34,0.32,,,0.23,0.49,0.478,3.39,1.35,1.39,0.2413793103448276
LPL 2025 Split 2,2025-05-07,Top Esports,32,33.0,1.16,1.0,,0.042,,,,0.5,0.63,,,0.5,0.63,0.38,0.55,,,0.71,0.506,0.525,3.45,1.33,1.49,0.65625
LPL 2025 Split 2,2025-05-07,Ultra Prime,11,32.4,1.01,0.73,,-0.018000000000000002,,,,0.64,0.45,,,0.45,0.47,0.55,0.5,,,0.56,0.496,0.504,3.69,1.51,1.48,0.45454545454545453
LPL 2025 Split 2,2025-05-07,Weibo Gaming,32,32.4,1.08,0.89,,0.005,,,,0.59,0.41,,,0.5,0.44,0.53,0.51,,,0.45,0.498,0.496,3.41,1.26,1.52,0.46875
LPL 2025 Split 2,2025-05-08,Anyone's Legend,28,32.0,1.63,0.92,,0.054000000000000006,,,,0.75,0.68,,,0.59,0.42,0.79,0.66,,,0.55,0.506,0.516,3.41,1.3,1.63,0.6785714285714286
LPL 2025 Split 2,2025-05-08,Bilibili Gaming,33,32.3,1.2,1.0,,0.032,,,,0.48,0.61,,,0.52,0.53,0.52,0.56,,,0.59,0.505,0.524,3.43,1.33,1.57,0.6060606060606061
LPL 2025 Split 2,2025-05-08,EDward Gaming,11,34.3,1.45,0.65,,0.042,,,,0.45,0.55,,,0.73,0.45,0.55,0.6,,,0.56,0.503,0.522,3.65,1.35,1.65,0.6363636363636364
LPL 2025 Split 2,2025-05-08,FunPlus Phoenix,33,33.2,0.92,1.06,,-0.03,,,,0.42,0.39,,,0.45,0.46,0.48,0.41,,,0.47,0.496,0.47600000000000003,3.47,1.36,1.53,0.45454545454545453
LPL 2025 Split 2,2025-05-08,Invictus Gaming,35,34.2,0.89,0.92,,-0.016,,,,0.46,0.6,,,0.49,0.44,0.46,0.54,,,0.43,0.505,0.489,3.11,1.17,1.54,0.45714285714285713
LPL 2025 Split 2,2025-05-08,JD Gaming,28,33.5,1.26,0.87,,0.040999999999999995,,,,0.39,0.46,,,0.68,0.47,0.54,0.54,,,0.51,0.503,0.521,3.7,1.39,1.54,0.6428571428571429
LPL 2025 Split 2,2025-05-08,LGD Gaming,10,33.6,1.44,0.9,,0.07400000000000001,,,,0.5,0.7,,,0.6,0.52,0.4,0.53,,,0.75,0.5,0.512,3.26,1.23,1.7,0.7
LPL 2025 Split 2,2025-05-08,LNG Esports,11,32.7,1.51,0.66,,0.049,,,,0.45,0.45,,,0.45,0.42,0.73,0.6,,,0.58,0.504,0.508,3.42,1.26,1.67,0.6363636363636364
LPL 2025 Split 2,2025-05-08,Ninjas in Pyjamas,29,34.2,0.77,0.98,,-0.049,,,,0.38,0.48,,,0.48,0.5,0.59,0.4,,,0.42,0.49,0.485,3.07,1.08,1.39,0.3448275862068966
LPL 2025 Split 2,2025-05-08,Oh My God,13,32.0,0.61,0.91,,-0.077,,,,0.46,0.31,,,0.46,0.62,0.38,0.39,,,0.33,0.496,0.467,3.48,1.3,1.45,0.3076923076923077
LPL 2025 Split 2,2025-05-08,Royal Never Give Up,10,32.1,0.65,0.85,,-0.053,,,,0.5,0.6,,,0.3,0.5,0.4,0.36,,,0.22,0.501,0.49200000000000005,3.5,1.34,1.64,0.3
LPL 2025 Split 2,2025-05-08,Team WE,30,34.3,0.96,1.0,,-0.005,,,,0.67,0.53,,,0.33,0.47,0.43,0.49,,,0.57,0.498,0.488,3.38,1.35,1.61,0.4666666666666667
LPL 2025 Split 2,2025-05-08,ThunderTalk Gaming,31,30.2,0.57,0.99,,-0.073,,,,0.32,0.16,,,0.5,0.63,0.39,0.33,,,0.21,0.491,0.478,3.4,1.36,1.4,0.22580645161290322
LPL 2025 Split 2,2025-05-08,Top Esports,35,33.3,1.16,0.99,,0.045,,,,0.54,0.66,,,0.49,0.63,0.34,0.56,,,0.68,0.508,0.527,3.46,1.33,1.49,0.6571428571428571
LPL 2025 Split 2,2025-05-08,Ultra Prime,11,32.4,1.01,0.73,,-0.018000000000000002,,,,0.64,0.45,,,0.45,0.47,0.55,0.5,,,0.56,0.496,0.504,3.69,1.51,1.48,0.45454545454545453
LPL 2025 Split 2,2025-05-08,Weibo Gaming,32,32.4,1.08,0.89,,0.005,,,,0.59,0.41,,,0.5,0.44,0.53,0.51,,,0.45,0.498,0.496,3.41,1.26,1.52,0.46875
LPL 2025 Split 2,2025-05-09,Anyone's Legend,31,32.6,1.54,0.92,,0.055,,,,0.71,0.71,,,0.57,0.44,0.77,0.64,,,0.59,0.506,0.519,3.43,1.31,1.64,0.6451612903225806
